impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,1.319E+06 ,1.319E+06 ,1.319E+06 ,1.29E+06  ,2.382E+06 ,2.279E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.022E+05 ,1.012E+05 ,1.022E+05 ,9.87E+04  ,1.341E+06 ,6.353E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,1.321E+06 ,1.321E+06 ,1.320E+06 ,1.29E+06  ,2.377E+06 ,2.087E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,9.642E+04 ,9.565E+04 ,9.635E+04 ,9.09E+04  ,2.160E+05 ,4.080E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,1.379E+06 ,1.379E+06 ,1.379E+06 ,1.34E+06  ,2.457E+06 ,2.426E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.060E+05 ,1.055E+05 ,1.059E+05 ,1.01E+05  ,1.160E+06 ,5.742E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,1.387E+06 ,1.388E+06 ,1.387E+06 ,1.32E+06  ,2.619E+06 ,2.891E+04
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.098E+05 ,1.092E+05 ,1.097E+05 ,1.01E+05  ,1.200E+06 ,6.195E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,1.394E+06 ,1.389E+06 ,1.394E+06 ,1.35E+06  ,2.471E+06 ,2.321E+04
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.014E+05 ,1.001E+05 ,1.013E+05 ,9.41E+04  ,1.329E+06 ,7.031E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,1.405E+06 ,1.410E+06 ,1.405E+06 ,1.35E+06  ,2.665E+06 ,2.299E+04
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.071E+05 ,1.056E+05 ,1.070E+05 ,9.96E+04  ,1.226E+06 ,7.633E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,1.382E+06 ,1.386E+06 ,1.382E+06 ,1.33E+06  ,2.429E+06 ,2.358E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.071E+05 ,1.057E+05 ,1.070E+05 ,9.89E+04  ,1.207E+06 ,7.937E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,1.384E+06 ,1.388E+06 ,1.383E+06 ,1.33E+06  ,2.598E+06 ,2.748E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.074E+05 ,1.063E+05 ,1.073E+05 ,1.00E+05  ,1.304E+06 ,7.334E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,1.429E+06 ,1.431E+06 ,1.429E+06 ,1.37E+06  ,2.582E+06 ,2.883E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.083E+05 ,1.077E+05 ,1.081E+05 ,9.80E+04  ,1.184E+06 ,7.798E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,1.371E+06 ,1.367E+06 ,1.371E+06 ,1.33E+06  ,2.458E+06 ,1.867E+04
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.041E+05 ,1.043E+05 ,1.039E+05 ,9.42E+04  ,1.207E+06 ,7.684E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,1.378E+06 ,1.371E+06 ,1.378E+06 ,1.34E+06  ,2.629E+06 ,3.689E+04
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.070E+05 ,1.060E+05 ,1.069E+05 ,9.90E+04  ,1.075E+06 ,9.167E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,1.414E+06 ,1.411E+06 ,1.414E+06 ,1.36E+06  ,2.483E+06 ,3.543E+04
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.089E+05 ,1.077E+05 ,1.087E+05 ,1.01E+05  ,1.154E+06 ,9.528E+03
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,1.372E+06 ,1.366E+06 ,1.371E+06 ,1.33E+06  ,2.448E+06 ,4.463E+04
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.080E+05 ,1.076E+05 ,1.079E+05 ,1.03E+05  ,1.184E+06 ,9.051E+03
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,1.361E+06 ,1.362E+06 ,1.360E+06 ,1.31E+06  ,2.528E+06 ,3.604E+04
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.084E+05 ,1.071E+05 ,1.082E+05 ,1.01E+05  ,1.476E+06 ,1.075E+04
