impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,2.159E+05 ,2.129E+05 ,2.156E+05 ,2.02E+05  ,5.432E+05 ,1.364E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,7.442E+04 ,7.146E+04 ,7.373E+04 ,6.77E+04  ,2.949E+05 ,1.184E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,3.882E+04 ,3.800E+04 ,3.862E+04 ,3.66E+04  ,2.159E+05 ,5.049E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,2.285E+05 ,2.224E+05 ,2.278E+05 ,2.13E+05  ,3.741E+05 ,1.914E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,7.524E+04 ,7.456E+04 ,7.519E+04 ,7.25E+04  ,1.386E+05 ,2.732E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,4.016E+04 ,3.970E+04 ,4.012E+04 ,3.89E+04  ,8.340E+04 ,2.068E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.241E+05 ,1.210E+05 ,1.237E+05 ,1.16E+05  ,3.524E+05 ,1.060E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,3.193E+05 ,3.099E+05 ,3.183E+05 ,2.93E+05  ,5.327E+05 ,2.545E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,3.198E+05 ,3.129E+05 ,3.192E+05 ,2.95E+05  ,6.631E+05 ,2.131E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,3.182E+05 ,3.121E+05 ,3.177E+05 ,3.00E+05  ,5.149E+05 ,1.804E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,3.238E+05 ,3.175E+05 ,3.234E+05 ,3.05E+05  ,5.854E+05 ,1.708E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,3.589E+05 ,3.555E+05 ,3.585E+05 ,3.40E+05  ,6.496E+05 ,1.742E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,3.755E+05 ,3.749E+05 ,3.754E+05 ,3.59E+05  ,5.391E+05 ,8.646E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.078E+05 ,1.067E+05 ,1.077E+05 ,1.03E+05  ,2.318E+05 ,4.771E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,1.070E+05 ,1.062E+05 ,1.069E+05 ,1.02E+05  ,1.899E+05 ,4.281E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,1.101E+05 ,1.089E+05 ,1.100E+05 ,1.05E+05  ,1.861E+05 ,4.230E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,1.195E+05 ,1.179E+05 ,1.194E+05 ,1.15E+05  ,1.936E+05 ,4.342E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,6.187E+04 ,6.192E+04 ,6.182E+04 ,5.95E+04  ,1.191E+05 ,2.712E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,9.584E+05 ,9.579E+05 ,9.581E+05 ,9.24E+05  ,1.521E+06 ,2.379E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,2       ,0      ,-1     ,65536    ,10000  ,65536       ,8.440E+05 ,8.434E+05 ,8.439E+05 ,8.11E+05  ,1.054E+06 ,1.537E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,4       ,0      ,-1     ,65536    ,10000  ,65536       ,1.083E+06 ,1.086E+06 ,1.083E+06 ,1.04E+06  ,1.515E+06 ,2.059E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,8       ,0      ,-1     ,65536    ,10000  ,65536       ,1.369E+06 ,1.371E+06 ,1.368E+06 ,1.32E+06  ,2.048E+06 ,2.598E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,16      ,0      ,-1     ,65536    ,10000  ,65536       ,2.372E+06 ,2.380E+06 ,2.372E+06 ,2.30E+06  ,3.555E+06 ,5.104E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,32      ,0      ,-1     ,65536    ,10000  ,65536       ,4.377E+06 ,4.369E+06 ,4.376E+06 ,4.31E+06  ,5.640E+06 ,5.647E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,64      ,0      ,-1     ,65536    ,10000  ,65536       ,9.162E+06 ,9.157E+06 ,9.161E+06 ,9.01E+06  ,1.182E+07 ,1.047E+05
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,128     ,0      ,-1     ,65536    ,10000  ,65536       ,1.885E+07 ,1.885E+07 ,1.885E+07 ,1.85E+07  ,2.470E+07 ,1.853E+05
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,256     ,0      ,-1     ,65536    ,10000  ,65536       ,4.040E+07 ,4.039E+07 ,4.040E+07 ,3.97E+07  ,4.784E+07 ,3.456E+05
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,2.478E+05 ,2.487E+05 ,2.477E+05 ,2.39E+05  ,3.012E+05 ,5.262E+03
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,8.325E+04 ,8.302E+04 ,8.322E+04 ,7.87E+04  ,1.349E+05 ,2.405E+03
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,4.415E+04 ,4.425E+04 ,4.413E+04 ,4.23E+04  ,6.986E+04 ,1.620E+03
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,2.483E+05 ,2.489E+05 ,2.482E+05 ,2.38E+05  ,3.096E+05 ,5.172E+03
