impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.055E+05 ,3.038E+05 ,3.055E+05 ,3.01E+05  ,5.936E+05 ,6.155E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.192E+05 ,1.190E+05 ,1.191E+05 ,1.15E+05  ,4.074E+05 ,5.853E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,6.945E+04 ,6.875E+04 ,6.937E+04 ,6.64E+04  ,3.653E+05 ,4.178E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.174E+05 ,3.177E+05 ,3.173E+05 ,3.02E+05  ,6.085E+05 ,1.083E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.248E+05 ,1.245E+05 ,1.247E+05 ,1.18E+05  ,4.160E+05 ,4.505E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,7.188E+04 ,7.168E+04 ,7.186E+04 ,6.94E+04  ,3.658E+05 ,2.115E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.759E+05 ,1.741E+05 ,1.758E+05 ,1.71E+05  ,5.462E+05 ,6.960E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.276E+05 ,4.267E+05 ,4.275E+05 ,4.08E+05  ,7.711E+05 ,8.630E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.315E+05 ,4.330E+05 ,4.313E+05 ,4.12E+05  ,8.188E+05 ,1.230E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.367E+05 ,4.348E+05 ,4.360E+05 ,4.06E+05  ,2.879E+06 ,4.299E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.445E+05 ,4.434E+05 ,4.445E+05 ,4.22E+05  ,7.365E+05 ,6.982E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,4.787E+05 ,4.743E+05 ,4.785E+05 ,4.57E+05  ,8.164E+05 ,1.368E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.077E+05 ,5.063E+05 ,5.076E+05 ,4.89E+05  ,7.985E+05 ,6.800E+03
