impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.089E+05 ,3.083E+05 ,3.089E+05 ,3.06E+05  ,4.912E+05 ,3.813E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.193E+05 ,1.190E+05 ,1.192E+05 ,1.16E+05  ,2.086E+05 ,3.501E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,6.778E+04 ,6.796E+04 ,6.771E+04 ,6.31E+04  ,1.678E+05 ,3.676E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.224E+05 ,3.222E+05 ,3.223E+05 ,3.07E+05  ,4.645E+05 ,1.016E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.253E+05 ,1.252E+05 ,1.253E+05 ,1.22E+05  ,2.234E+05 ,1.921E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,7.058E+04 ,7.006E+04 ,7.054E+04 ,6.59E+04  ,1.477E+05 ,2.611E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.742E+05 ,1.726E+05 ,1.741E+05 ,1.70E+05  ,2.940E+05 ,6.326E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.277E+05 ,4.275E+05 ,4.276E+05 ,4.07E+05  ,5.681E+05 ,5.604E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.305E+05 ,4.269E+05 ,4.304E+05 ,4.14E+05  ,5.895E+05 ,1.094E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.355E+05 ,4.368E+05 ,4.353E+05 ,4.15E+05  ,5.479E+05 ,1.032E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.462E+05 ,4.458E+05 ,4.461E+05 ,4.24E+05  ,6.897E+05 ,5.457E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,4.791E+05 ,4.773E+05 ,4.791E+05 ,4.64E+05  ,6.980E+05 ,7.186E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,-1     ,32768    ,20000  ,32768       ,5.360E+05 ,5.391E+05 ,5.359E+05 ,5.11E+05  ,7.519E+05 ,9.939E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.251E+05 ,5.247E+05 ,5.251E+05 ,5.06E+05  ,5.708E+05 ,4.091E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.820E+05 ,1.827E+05 ,1.820E+05 ,1.72E+05  ,2.932E+05 ,3.627E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,1.831E+05 ,1.833E+05 ,1.831E+05 ,1.73E+05  ,2.252E+05 ,2.264E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,1.843E+05 ,1.842E+05 ,1.843E+05 ,1.74E+05  ,2.717E+05 ,2.076E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,1.936E+05 ,1.935E+05 ,1.936E+05 ,1.86E+05  ,2.544E+05 ,1.684E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,1.176E+05 ,1.180E+05 ,1.176E+05 ,1.11E+05  ,2.111E+05 ,2.500E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,1.254E+06 ,1.261E+06 ,1.254E+06 ,1.20E+06  ,1.338E+06 ,1.728E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,-1     ,8192     ,80000  ,8192        ,1.409E+05 ,1.408E+05 ,1.409E+05 ,1.36E+05  ,2.050E+05 ,1.440E+03
