impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.419E+04 ,4.990E+04 ,5.307E+04 ,4.67E+04  ,2.476E+05 ,1.416E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.576E+04 ,5.154E+04 ,5.455E+04 ,4.78E+04  ,2.465E+05 ,1.510E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.535E+04 ,5.108E+04 ,5.417E+04 ,4.62E+04  ,2.444E+05 ,1.481E+04
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.475E+04 ,5.290E+04 ,5.422E+04 ,4.92E+04  ,2.066E+05 ,9.904E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.602E+04 ,5.534E+04 ,5.594E+04 ,5.19E+04  ,1.924E+05 ,3.450E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.548E+04 ,5.404E+04 ,5.536E+04 ,5.01E+04  ,1.138E+05 ,3.894E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.641E+04 ,5.580E+04 ,5.634E+04 ,5.23E+04  ,1.223E+05 ,3.156E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.904E+04 ,5.852E+04 ,5.898E+04 ,5.51E+04  ,1.240E+05 ,2.742E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.935E+04 ,5.787E+04 ,5.918E+04 ,5.27E+04  ,1.361E+05 ,4.626E+03
memcpy_0_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,4.546E+04 ,4.409E+04 ,4.534E+04 ,4.05E+04  ,1.280E+05 ,3.517E+03
memcpy_0_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,4.539E+04 ,4.442E+04 ,4.529E+04 ,4.19E+04  ,1.082E+05 ,3.250E+03
memcpy_0_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,4.925E+04 ,4.819E+04 ,4.914E+04 ,4.49E+04  ,1.221E+05 ,3.636E+03
memcpy_1_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,4.322E+04 ,4.234E+04 ,4.313E+04 ,3.92E+04  ,1.057E+05 ,2.928E+03
memcpy_1_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,4.664E+04 ,4.543E+04 ,4.645E+04 ,4.10E+04  ,1.107E+05 ,4.478E+03
memcpy_1_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.169E+04 ,5.127E+04 ,5.143E+04 ,4.21E+04  ,1.386E+05 ,5.499E+03
memcpy_2_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.488E+04 ,5.389E+04 ,5.479E+04 ,5.02E+04  ,1.138E+05 ,3.388E+03
memcpy_2_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.723E+04 ,5.597E+04 ,5.713E+04 ,5.19E+04  ,1.091E+05 ,3.589E+03
memcpy_2_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.404E+04 ,5.265E+04 ,5.389E+04 ,4.84E+04  ,1.126E+05 ,4.238E+03
memcpy_3_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,4.711E+04 ,4.614E+04 ,4.692E+04 ,4.07E+04  ,1.109E+05 ,4.432E+03
memcpy_3_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,4.868E+04 ,4.712E+04 ,4.850E+04 ,4.30E+04  ,1.102E+05 ,4.473E+03
memcpy_3_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.380E+04 ,5.337E+04 ,5.361E+04 ,4.46E+04  ,1.199E+05 ,4.723E+03
memcpy_4_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.066E+04 ,5.001E+04 ,5.040E+04 ,4.10E+04  ,1.177E+05 ,5.377E+03
memcpy_4_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.063E+04 ,4.985E+04 ,5.040E+04 ,4.27E+04  ,1.145E+05 ,5.063E+03
memcpy_4_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.068E+04 ,5.003E+04 ,5.053E+04 ,4.29E+04  ,1.162E+05 ,3.944E+03
memcpy_5_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.110E+04 ,5.046E+04 ,5.086E+04 ,4.11E+04  ,1.240E+05 ,5.128E+03
memcpy_5_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.400E+04 ,5.346E+04 ,5.377E+04 ,4.30E+04  ,1.539E+05 ,5.077E+03
memcpy_5_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.572E+04 ,5.532E+04 ,5.555E+04 ,4.62E+04  ,1.315E+05 ,4.585E+03
memcpy_6_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.181E+04 ,5.094E+04 ,5.157E+04 ,4.29E+04  ,1.321E+05 ,5.284E+03
memcpy_6_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,5.121E+04 ,5.022E+04 ,5.097E+04 ,4.26E+04  ,1.304E+05 ,5.278E+03
memcpy_6_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,5.076E+04 ,4.977E+04 ,5.057E+04 ,4.33E+04  ,1.385E+05 ,4.834E+03
memcpy_7_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,5.170E+04 ,5.074E+04 ,5.148E+04 ,4.38E+04  ,1.232E+05 ,4.963E+03
