impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,8.485E+04 ,8.935E+04 ,8.459E+04 ,7.31E+04  ,1.185E+06 ,7.865E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.150E+04 ,9.239E+04 ,9.136E+04 ,7.85E+04  ,1.180E+06 ,6.723E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,7.991E+04 ,7.784E+04 ,7.977E+04 ,7.27E+04  ,1.887E+05 ,4.917E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,8.020E+04 ,7.822E+04 ,8.005E+04 ,7.54E+04  ,1.296E+06 ,6.736E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,8.676E+04 ,8.398E+04 ,8.653E+04 ,7.72E+04  ,1.146E+06 ,7.568E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.819E+04 ,8.868E+04 ,8.803E+04 ,7.42E+04  ,1.182E+06 ,6.917E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,1.259E+05 ,1.251E+05 ,1.258E+05 ,1.20E+05  ,1.212E+06 ,5.121E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,1.266E+05 ,1.266E+05 ,1.265E+05 ,1.16E+05  ,1.199E+06 ,6.718E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,1.253E+05 ,1.265E+05 ,1.251E+05 ,1.14E+05  ,1.075E+06 ,7.644E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,8.096E+04 ,8.017E+04 ,8.087E+04 ,7.28E+04  ,1.144E+06 ,5.828E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,8.729E+04 ,8.406E+04 ,8.709E+04 ,7.87E+04  ,1.189E+06 ,7.432E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.645E+04 ,8.796E+04 ,8.626E+04 ,7.37E+04  ,1.132E+06 ,7.032E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.117E+04 ,9.068E+04 ,9.115E+04 ,8.55E+04  ,1.929E+05 ,2.229E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,8.194E+04 ,8.089E+04 ,8.184E+04 ,7.68E+04  ,1.154E+06 ,5.919E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.194E+04 ,7.950E+04 ,8.172E+04 ,7.26E+04  ,1.153E+06 ,7.525E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,1.222E+05 ,1.236E+05 ,1.221E+05 ,1.10E+05  ,1.189E+06 ,6.060E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,1.205E+05 ,1.232E+05 ,1.204E+05 ,1.12E+05  ,1.205E+06 ,7.167E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,1.276E+05 ,1.274E+05 ,1.275E+05 ,1.25E+05  ,1.226E+06 ,1.004E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.103E+04 ,9.061E+04 ,9.096E+04 ,8.68E+04  ,1.055E+06 ,7.420E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.310E+04 ,9.271E+04 ,9.304E+04 ,9.05E+04  ,1.164E+06 ,7.696E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.846E+04 ,8.774E+04 ,8.833E+04 ,7.45E+04  ,1.166E+06 ,9.312E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.052E+04 ,9.013E+04 ,9.045E+04 ,8.56E+04  ,1.329E+06 ,8.086E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.175E+04 ,9.145E+04 ,9.169E+04 ,8.79E+04  ,1.157E+06 ,7.801E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.725E+04 ,8.666E+04 ,8.717E+04 ,8.51E+04  ,1.152E+06 ,7.902E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,1.221E+05 ,1.217E+05 ,1.220E+05 ,1.20E+05  ,1.195E+06 ,9.817E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,1.242E+05 ,1.238E+05 ,1.241E+05 ,1.21E+05  ,1.217E+06 ,9.158E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,1.304E+05 ,1.302E+05 ,1.303E+05 ,1.28E+05  ,1.091E+06 ,8.351E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.010E+04 ,9.027E+04 ,8.999E+04 ,7.61E+04  ,1.160E+06 ,9.011E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.279E+04 ,9.259E+04 ,9.274E+04 ,9.06E+04  ,1.024E+06 ,7.232E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.857E+04 ,8.766E+04 ,8.847E+04 ,8.39E+04  ,1.206E+06 ,8.403E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.016E+04 ,8.980E+04 ,9.009E+04 ,8.65E+04  ,1.155E+06 ,8.053E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.071E+04 ,9.047E+04 ,9.065E+04 ,8.59E+04  ,1.083E+06 ,7.358E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.724E+04 ,8.668E+04 ,8.704E+04 ,7.37E+04  ,1.297E+06 ,9.357E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,1.232E+05 ,1.226E+05 ,1.231E+05 ,1.20E+05  ,1.204E+06 ,9.349E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,1.252E+05 ,1.253E+05 ,1.251E+05 ,1.21E+05  ,1.250E+06 ,9.599E+03
memcpy_2_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,1.276E+05 ,1.270E+05 ,1.275E+05 ,1.26E+05  ,1.264E+06 ,9.923E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.066E+04 ,9.033E+04 ,9.060E+04 ,8.67E+04  ,1.166E+06 ,7.826E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.283E+04 ,9.258E+04 ,9.277E+04 ,8.90E+04  ,1.096E+06 ,7.527E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.846E+04 ,8.762E+04 ,8.837E+04 ,8.49E+04  ,1.141E+06 ,8.011E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,100000 ,8192        ,9.035E+04 ,9.004E+04 ,9.028E+04 ,8.59E+04  ,1.134E+06 ,7.579E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,100000 ,8192        ,9.177E+04 ,9.100E+04 ,9.163E+04 ,8.66E+04  ,1.072E+06 ,8.619E+03
memcpy_1_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,100000 ,8192        ,8.648E+04 ,8.641E+04 ,8.639E+04 ,7.36E+04  ,1.181E+06 ,8.190E+03
