impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.668E+05 ,3.678E+05 ,3.665E+05 ,3.16E+05  ,1.451E+06 ,1.580E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.392E+05 ,1.385E+05 ,1.392E+05 ,1.33E+05  ,2.149E+05 ,2.870E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,6.509E+04 ,6.517E+04 ,6.505E+04 ,6.23E+04  ,1.165E+06 ,7.068E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.854E+05 ,3.834E+05 ,3.851E+05 ,3.62E+05  ,1.451E+06 ,1.967E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.444E+05 ,1.443E+05 ,1.443E+05 ,1.39E+05  ,1.315E+06 ,1.047E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,6.611E+04 ,6.576E+04 ,6.608E+04 ,6.39E+04  ,1.145E+06 ,5.413E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.977E+05 ,1.966E+05 ,1.975E+05 ,1.85E+05  ,1.533E+06 ,1.347E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.837E+05 ,4.843E+05 ,4.836E+05 ,4.61E+05  ,1.517E+06 ,1.809E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.844E+05 ,4.839E+05 ,4.842E+05 ,4.59E+05  ,1.607E+06 ,2.073E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.874E+05 ,4.865E+05 ,4.872E+05 ,4.63E+05  ,1.561E+06 ,2.054E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.988E+05 ,4.960E+05 ,4.986E+05 ,4.81E+05  ,1.668E+06 ,1.863E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.543E+05 ,5.551E+05 ,5.540E+05 ,5.17E+05  ,1.637E+06 ,2.347E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,-1     ,32768    ,20000  ,32768       ,5.943E+05 ,5.968E+05 ,5.941E+05 ,5.70E+05  ,1.654E+06 ,2.100E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.960E+05 ,5.971E+05 ,5.958E+05 ,5.80E+05  ,1.625E+06 ,2.062E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.625E+05 ,1.617E+05 ,1.624E+05 ,1.56E+05  ,1.169E+06 ,9.966E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,1.649E+05 ,1.637E+05 ,1.648E+05 ,1.51E+05  ,1.251E+06 ,1.179E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,1.670E+05 ,1.659E+05 ,1.669E+05 ,1.61E+05  ,1.263E+06 ,1.114E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,1.786E+05 ,1.776E+05 ,1.785E+05 ,1.72E+05  ,1.301E+06 ,1.112E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,9.927E+04 ,9.845E+04 ,9.920E+04 ,9.48E+04  ,1.177E+06 ,8.566E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,1.469E+06 ,1.464E+06 ,1.468E+06 ,1.37E+06  ,2.693E+06 ,3.613E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,2       ,0      ,-1     ,65536    ,10000  ,65536       ,1.322E+06 ,1.323E+06 ,1.322E+06 ,1.29E+06  ,2.466E+06 ,3.444E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,4       ,0      ,-1     ,65536    ,10000  ,65536       ,1.655E+06 ,1.656E+06 ,1.654E+06 ,1.61E+06  ,2.731E+06 ,3.902E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,8       ,0      ,-1     ,65536    ,10000  ,65536       ,2.109E+06 ,2.105E+06 ,2.109E+06 ,2.01E+06  ,3.267E+06 ,4.822E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,16      ,0      ,-1     ,65536    ,10000  ,65536       ,3.671E+06 ,3.677E+06 ,3.671E+06 ,3.58E+06  ,4.851E+06 ,6.340E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,32      ,0      ,-1     ,65536    ,10000  ,65536       ,6.819E+06 ,6.816E+06 ,6.818E+06 ,6.54E+06  ,9.427E+06 ,1.103E+05
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,64      ,0      ,-1     ,65536    ,10000  ,65536       ,1.419E+07 ,1.419E+07 ,1.419E+07 ,1.38E+07  ,2.019E+07 ,1.579E+05
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,4.138E+05 ,4.126E+05 ,4.136E+05 ,4.04E+05  ,1.466E+06 ,1.762E+04
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.481E+05 ,1.544E+05 ,1.471E+05 ,1.13E+05  ,1.306E+06 ,1.873E+04
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,7.082E+04 ,7.007E+04 ,7.076E+04 ,6.94E+04  ,1.493E+06 ,8.659E+03
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,4.139E+05 ,4.120E+05 ,4.136E+05 ,4.05E+05  ,1.745E+06 ,2.086E+04
