impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.439E+05 ,3.434E+05 ,3.439E+05 ,3.26E+05  ,6.285E+05 ,6.037E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.393E+05 ,1.393E+05 ,1.393E+05 ,1.32E+05  ,4.276E+05 ,1.938E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,7.741E+04 ,7.777E+04 ,7.739E+04 ,7.32E+04  ,3.603E+05 ,1.976E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.658E+05 ,3.636E+05 ,3.658E+05 ,3.51E+05  ,6.522E+05 ,6.562E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.468E+05 ,1.471E+05 ,1.468E+05 ,1.39E+05  ,4.369E+05 ,2.429E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,8.042E+04 ,8.037E+04 ,8.041E+04 ,7.95E+04  ,3.761E+05 ,1.219E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.920E+05 ,1.924E+05 ,1.919E+05 ,1.82E+05  ,4.809E+05 ,4.134E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.683E+05 ,4.679E+05 ,4.683E+05 ,4.44E+05  ,7.588E+05 ,4.254E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.705E+05 ,4.678E+05 ,4.705E+05 ,4.53E+05  ,7.531E+05 ,6.921E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.711E+05 ,4.690E+05 ,4.711E+05 ,4.55E+05  ,7.664E+05 ,6.336E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.838E+05 ,4.800E+05 ,4.838E+05 ,4.65E+05  ,7.805E+05 ,7.820E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.172E+05 ,5.139E+05 ,5.171E+05 ,4.98E+05  ,8.150E+05 ,7.679E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.872E+05 ,5.878E+05 ,5.872E+05 ,5.55E+05  ,8.893E+05 ,6.422E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,2.037E+05 ,2.033E+05 ,2.037E+05 ,1.95E+05  ,4.947E+05 ,3.082E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,2.043E+05 ,2.035E+05 ,2.042E+05 ,1.96E+05  ,4.982E+05 ,3.549E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,2.052E+05 ,2.044E+05 ,2.052E+05 ,1.95E+05  ,4.975E+05 ,3.742E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,2.126E+05 ,2.110E+05 ,2.125E+05 ,2.02E+05  ,5.033E+05 ,4.423E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,1.306E+05 ,1.305E+05 ,1.305E+05 ,1.22E+05  ,4.226E+05 ,2.730E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,1.347E+06 ,1.356E+06 ,1.347E+06 ,1.29E+06  ,1.802E+06 ,1.990E+04
