align_entry,padding,ev_name,ref_cycles,ev_count
16,NOP16,UOPS_DISPATCHED_PORT_5,41154.0,2615540327
16,NOP16,UOPS_DISPATCHED_PORT_6,40559.0,5409211956
16,NOP16,UOPS_DISPATCHED_PORT_7_8,40382.0,4092731751
16,NOP17,INT_MISC_CLEAR_RESTEER_CYCLES,41658.0,1238452098
16,NOP17,INT_MISC_RECOVERY_CYCLES,42166.0,1437043893
16,NOP17,INT_MISC_UOP_DROPPING,41496.0,283156376
16,NOP17,UOPS_RETIRED_SLOTS,41560.0,15449363561
16,NOP17,UOPS_ISSUED_ANY,41647.0,31451801363
16,NOP17,UOPS_EXECUTED_CORE,41586.0,26104920560
16,NOP17,IDQ_UOPS_NOT_DELIVERED_CORE,41905.0,27107999653
16,NOP17,IDQ_MS_UOPS,41855.0,9356118
16,NOP17,IDQ_MITE_UOPS,40831.0,6538141
16,NOP17,IDQ_DSB_UOPS,41744.0,32165622151
16,NOP17,DSB2MITE_SWITCHES_PENALTY_CYCLES,41590.0,1880417
16,NOP17,LSD_UOPS,41556.0,0
16,NOP17,BR_INST_RETIRED_COND,41450.0,3163200000
16,NOP17,BRANCH_INSTRUCTIONS_RETIRED,40849.0,4801601036
16,NOP17,BR_INST_RETIRED_COND_TAKEN,41561.0,2425999999
16,NOP17,BR_INST_RETIRED_COND_NTAKEN,41542.0,737200001
16,NOP17,MISPREDICTED_BRANCH_RETIRED,41653.0,294073403
16,NOP17,BR_MISP_RETIRED_COND_TAKEN,40790.0,161087115
16,NOP17,BR_MISP_RETIRED_COND_NTAKEN,42046.0,126386613
16,NOP17,BACLEARS_ANY,41659.0,884
16,NOP17,UOPS_DISPATCHED_PORT_0,41511.0,2856751715
16,NOP17,UOPS_DISPATCHED_PORT_1,41859.0,2024965782
16,NOP17,UOPS_DISPATCHED_PORT_2_3,40976.0,8633187844
16,NOP17,UOPS_DISPATCHED_PORT_4_9,40754.0,3523202338
16,NOP17,UOPS_DISPATCHED_PORT_5,41669.0,2640982739
16,NOP17,UOPS_DISPATCHED_PORT_6,41031.0,5448684860
16,NOP17,UOPS_DISPATCHED_PORT_7_8,41648.0,4148857934
16,NOP32,INT_MISC_CLEAR_RESTEER_CYCLES,36523.0,906163043
16,NOP32,INT_MISC_RECOVERY_CYCLES,36582.0,1042617765
16,NOP32,INT_MISC_UOP_DROPPING,36082.0,210996991
16,NOP32,UOPS_RETIRED_SLOTS,36500.0,15449394555
16,NOP32,UOPS_ISSUED_ANY,36555.0,27425098467
16,NOP32,UOPS_EXECUTED_CORE,36472.0,24036555164
16,NOP32,IDQ_UOPS_NOT_DELIVERED_CORE,36462.0,25171655150
16,NOP32,IDQ_MS_UOPS,35564.0,9517718
16,NOP32,IDQ_MITE_UOPS,35699.0,5855272
16,NOP32,IDQ_DSB_UOPS,35657.0,27562394671
16,NOP32,DSB2MITE_SWITCHES_PENALTY_CYCLES,35869.0,3548824
16,NOP32,LSD_UOPS,35950.0,0
16,NOP32,BR_INST_RETIRED_COND,36074.0,3163200000
16,NOP32,BRANCH_INSTRUCTIONS_RETIRED,36240.0,4801600953
16,NOP32,BR_INST_RETIRED_COND_TAKEN,35765.0,2425999999
16,NOP32,BR_INST_RETIRED_COND_NTAKEN,36516.0,737200001
16,NOP32,MISPREDICTED_BRANCH_RETIRED,35969.0,205955472
16,NOP32,BR_MISP_RETIRED_COND_TAKEN,36563.0,104269717
16,NOP32,BR_MISP_RETIRED_COND_NTAKEN,35387.0,106866727
16,NOP32,BACLEARS_ANY,36151.0,1463
16,NOP32,UOPS_DISPATCHED_PORT_0,36516.0,2832485583
16,NOP32,UOPS_DISPATCHED_PORT_1,35862.0,1938978798
16,NOP32,UOPS_DISPATCHED_PORT_2_3,35993.0,7841585207
16,NOP32,UOPS_DISPATCHED_PORT_4_9,36302.0,3289154103
16,NOP32,UOPS_DISPATCHED_PORT_5,36544.0,2496508320
16,NOP32,UOPS_DISPATCHED_PORT_6,36676.0,5162640570
16,NOP32,UOPS_DISPATCHED_PORT_7_8,37509.0,3885779398
16,NOP33,INT_MISC_CLEAR_RESTEER_CYCLES,34548.0,751327567
16,NOP33,INT_MISC_RECOVERY_CYCLES,35375.0,969942153
16,NOP33,INT_MISC_UOP_DROPPING,35610.0,197213403
16,NOP33,UOPS_RETIRED_SLOTS,34576.0,15449338696
16,NOP33,UOPS_ISSUED_ANY,34901.0,26324619794
16,NOP33,UOPS_EXECUTED_CORE,35058.0,23536701185
16,NOP33,IDQ_UOPS_NOT_DELIVERED_CORE,34545.0,23989329169
16,NOP33,IDQ_MS_UOPS,35060.0,9956656
16,NOP33,IDQ_MITE_UOPS,34896.0,16718459
16,NOP33,IDQ_DSB_UOPS,35837.0,27528738280
16,NOP33,DSB2MITE_SWITCHES_PENALTY_CYCLES,35205.0,2059108
16,NOP33,LSD_UOPS,35234.0,0
16,NOP33,BR_INST_RETIRED_COND,35533.0,3163200000
16,NOP33,BRANCH_INSTRUCTIONS_RETIRED,35600.0,4801600943
16,NOP33,BR_INST_RETIRED_COND_TAKEN,36218.0,2425999999
16,NOP33,BR_INST_RETIRED_COND_NTAKEN,35256.0,737200001
16,NOP33,MISPREDICTED_BRANCH_RETIRED,35198.0,189700629
16,NOP33,BR_MISP_RETIRED_COND_TAKEN,35741.0,96275938
16,NOP33,BR_MISP_RETIRED_COND_NTAKEN,35750.0,104183228
16,NOP33,BACLEARS_ANY,35489.0,1475
16,NOP33,UOPS_DISPATCHED_PORT_0,34400.0,2927396895
16,NOP33,UOPS_DISPATCHED_PORT_1,34975.0,1931185975
16,NOP33,UOPS_DISPATCHED_PORT_2_3,35174.0,7710706743
16,NOP33,UOPS_DISPATCHED_PORT_4_9,35739.0,3250053517
16,NOP33,UOPS_DISPATCHED_PORT_5,34680.0,2502126960
16,NOP33,UOPS_DISPATCHED_PORT_6,35713.0,5104996932
16,NOP33,UOPS_DISPATCHED_PORT_7_8,34611.0,3744125179
16,NOP48,INT_MISC_CLEAR_RESTEER_CYCLES,44323.0,1457148176
16,NOP48,INT_MISC_RECOVERY_CYCLES,43930.0,1577328493
16,NOP48,INT_MISC_UOP_DROPPING,44008.0,321928732
16,NOP48,UOPS_RETIRED_SLOTS,43781.0,15449418561
16,NOP48,UOPS_ISSUED_ANY,43905.0,32612551103
16,NOP48,UOPS_EXECUTED_CORE,43611.0,26654449344
16,NOP48,IDQ_UOPS_NOT_DELIVERED_CORE,44130.0,28661517878
16,NOP48,IDQ_MS_UOPS,44321.0,9543864
16,NOP48,IDQ_MITE_UOPS,43854.0,6213827
16,NOP48,IDQ_DSB_UOPS,43902.0,33441569623
16,NOP48,DSB2MITE_SWITCHES_PENALTY_CYCLES,43702.0,1679084
16,NOP48,LSD_UOPS,43931.0,0
16,NOP48,BR_INST_RETIRED_COND,43338.0,3163200000
16,NOP48,BRANCH_INSTRUCTIONS_RETIRED,43666.0,4801601085
16,NOP48,BR_INST_RETIRED_COND_TAKEN,43498.0,2425999999
16,NOP48,BR_INST_RETIRED_COND_NTAKEN,44312.0,737200001
16,NOP48,MISPREDICTED_BRANCH_RETIRED,44133.0,336901326
16,NOP48,BR_MISP_RETIRED_COND_TAKEN,43691.0,189763895
16,NOP48,BR_MISP_RETIRED_COND_NTAKEN,43824.0,138602460
16,NOP48,BACLEARS_ANY,43365.0,1276
16,NOP48,UOPS_DISPATCHED_PORT_0,43408.0,2820452858
16,NOP48,UOPS_DISPATCHED_PORT_1,43446.0,1975567146
16,NOP48,UOPS_DISPATCHED_PORT_2_3,43980.0,8956873292
16,NOP48,UOPS_DISPATCHED_PORT_4_9,43883.0,3653272831
16,NOP48,UOPS_DISPATCHED_PORT_5,44433.0,2689777442
16,NOP48,UOPS_DISPATCHED_PORT_6,43851.0,5576008415
16,NOP48,UOPS_DISPATCHED_PORT_7_8,43943.0,4239430317
16,NOP49,INT_MISC_CLEAR_RESTEER_CYCLES,40442.0,1159582880
16,NOP49,INT_MISC_RECOVERY_CYCLES,39846.0,1258342006
16,NOP49,INT_MISC_UOP_DROPPING,39281.0,253630865
16,NOP49,UOPS_RETIRED_SLOTS,40781.0,15449315557
16,NOP49,UOPS_ISSUED_ANY,39282.0,30011781918
16,NOP49,UOPS_EXECUTED_CORE,40414.0,25633003286
16,NOP49,IDQ_UOPS_NOT_DELIVERED_CORE,40487.0,26265490535
16,NOP49,IDQ_MS_UOPS,39977.0,9657706
16,NOP49,IDQ_MITE_UOPS,40498.0,6216736
16,NOP49,IDQ_DSB_UOPS,40437.0,31203760244
16,NOP49,DSB2MITE_SWITCHES_PENALTY_CYCLES,39682.0,2204803
16,NOP49,LSD_UOPS,40718.0,0
16,NOP49,BR_INST_RETIRED_COND,40390.0,3163200000
16,NOP49,BRANCH_INSTRUCTIONS_RETIRED,40688.0,4801601033
16,NOP49,BR_INST_RETIRED_COND_TAKEN,40809.0,2425999999
16,NOP49,BR_INST_RETIRED_COND_NTAKEN,40758.0,737200001
16,NOP49,MISPREDICTED_BRANCH_RETIRED,39977.0,262189374
16,NOP49,BR_MISP_RETIRED_COND_TAKEN,40401.0,155979225
16,NOP49,BR_MISP_RETIRED_COND_NTAKEN,39749.0,114021662
16,NOP49,BACLEARS_ANY,40413.0,877
16,NOP49,UOPS_DISPATCHED_PORT_0,40554.0,2883895535
16,NOP49,UOPS_DISPATCHED_PORT_1,40571.0,1996900508
16,NOP49,UOPS_DISPATCHED_PORT_2_3,40461.0,8579450050
16,NOP49,UOPS_DISPATCHED_PORT_4_9,40767.0,3505975038
16,NOP49,UOPS_DISPATCHED_PORT_5,40830.0,2654366029
16,NOP49,UOPS_DISPATCHED_PORT_6,40710.0,5427151777
16,NOP49,UOPS_DISPATCHED_PORT_7_8,40197.0,4049593232
16,NOP64,INT_MISC_CLEAR_RESTEER_CYCLES,33439.0,717607748
16,NOP64,INT_MISC_RECOVERY_CYCLES,33336.0,780456464
16,NOP64,INT_MISC_UOP_DROPPING,33449.0,157513453
16,NOP64,UOPS_RETIRED_SLOTS,33365.0,15449434046
16,NOP64,UOPS_ISSUED_ANY,34609.0,26745515972
16,NOP64,UOPS_EXECUTED_CORE,32328.0,22909390742
16,NOP64,IDQ_UOPS_NOT_DELIVERED_CORE,31954.0,21169819491
16,NOP64,IDQ_MS_UOPS,31888.0,9113600
16,NOP64,IDQ_MITE_UOPS,34551.0,4637894
16,NOP64,IDQ_DSB_UOPS,31828.0,25436001111
16,NOP64,DSB2MITE_SWITCHES_PENALTY_CYCLES,32107.0,658718
16,NOP64,LSD_UOPS,32068.0,0
16,NOP64,BR_INST_RETIRED_COND,34413.0,3163200000
16,NOP64,BRANCH_INSTRUCTIONS_RETIRED,34234.0,4801600919
16,NOP64,BR_INST_RETIRED_COND_TAKEN,32385.0,2425999999
16,NOP64,BR_INST_RETIRED_COND_NTAKEN,34270.0,737200001
16,NOP64,MISPREDICTED_BRANCH_RETIRED,34087.0,188347393
16,NOP64,BR_MISP_RETIRED_COND_TAKEN,32739.0,78196685
16,NOP64,BR_MISP_RETIRED_COND_NTAKEN,34925.0,101992070
16,NOP64,BACLEARS_ANY,31332.0,692
16,NOP64,UOPS_DISPATCHED_PORT_0,33265.0,2981517923
16,NOP64,UOPS_DISPATCHED_PORT_1,31964.0,2028757156
16,NOP64,UOPS_DISPATCHED_PORT_2_3,32453.0,7500679078
16,NOP64,UOPS_DISPATCHED_PORT_4_9,32512.0,3128741032
16,NOP64,UOPS_DISPATCHED_PORT_5,34662.0,2501123414
16,NOP64,UOPS_DISPATCHED_PORT_6,32475.0,4943596702
16,NOP64,UOPS_DISPATCHED_PORT_7_8,33366.0,3685715090
16,NOP65,INT_MISC_CLEAR_RESTEER_CYCLES,33184.0,675176510
16,NOP65,INT_MISC_RECOVERY_CYCLES,33051.0,789037333
16,NOP65,INT_MISC_UOP_DROPPING,33299.0,163542450
16,NOP65,UOPS_RETIRED_SLOTS,32821.0,15449715322
16,NOP65,UOPS_ISSUED_ANY,32053.0,24866848803
16,NOP65,UOPS_EXECUTED_CORE,31673.0,22530364186
16,NOP65,IDQ_UOPS_NOT_DELIVERED_CORE,32816.0,21856927108
16,NOP65,IDQ_MS_UOPS,33668.0,9378215
16,NOP65,IDQ_MITE_UOPS,32826.0,5435108
16,NOP65,IDQ_DSB_UOPS,33590.0,26482124515
16,NOP65,DSB2MITE_SWITCHES_PENALTY_CYCLES,33222.0,673437
16,NOP65,LSD_UOPS,33357.0,0
16,NOP65,BR_INST_RETIRED_COND,33243.0,3163200000
16,NOP65,BRANCH_INSTRUCTIONS_RETIRED,32721.0,4801600886
16,NOP65,BR_INST_RETIRED_COND_TAKEN,32838.0,2425999999
16,NOP65,BR_INST_RETIRED_COND_NTAKEN,33541.0,737200001
16,NOP65,MISPREDICTED_BRANCH_RETIRED,32440.0,155854791
16,NOP65,BR_MISP_RETIRED_COND_TAKEN,32903.0,78315320
16,NOP65,BR_MISP_RETIRED_COND_NTAKEN,33672.0,90964760
16,NOP65,BACLEARS_ANY,33544.0,730
16,NOP65,UOPS_DISPATCHED_PORT_0,33656.0,2980947537
16,NOP65,UOPS_DISPATCHED_PORT_1,31991.0,1882339708
16,NOP65,UOPS_DISPATCHED_PORT_2_3,31631.0,7377141779
16,NOP65,UOPS_DISPATCHED_PORT_4_9,33642.0,3178059265
16,NOP65,UOPS_DISPATCHED_PORT_5,33247.0,2512291750
16,NOP65,UOPS_DISPATCHED_PORT_6,31541.0,4851868449
16,NOP65,UOPS_DISPATCHED_PORT_7_8,32854.0,3607403349
16,NOP80,INT_MISC_CLEAR_RESTEER_CYCLES,39623.0,1107202213
16,NOP80,INT_MISC_RECOVERY_CYCLES,39754.0,1232821760
16,NOP80,INT_MISC_UOP_DROPPING,39259.0,248704326
16,NOP80,UOPS_RETIRED_SLOTS,39723.0,15449395106
16,NOP80,UOPS_ISSUED_ANY,39951.0,30307304442
16,NOP80,UOPS_EXECUTED_CORE,39991.0,25510036637
16,NOP80,IDQ_UOPS_NOT_DELIVERED_CORE,39737.0,25470622011
16,NOP80,IDQ_MS_UOPS,39860.0,10094221
16,NOP80,IDQ_MITE_UOPS,39422.0,5474614
16,NOP80,IDQ_DSB_UOPS,39958.0,30950771442
16,NOP80,DSB2MITE_SWITCHES_PENALTY_CYCLES,39291.0,2214026
16,NOP80,LSD_UOPS,39695.0,0
16,NOP80,BR_INST_RETIRED_COND,39466.0,3163200000
16,NOP80,BRANCH_INSTRUCTIONS_RETIRED,39646.0,4801601016
16,NOP80,BR_INST_RETIRED_COND_TAKEN,39594.0,2425999999
16,NOP80,BR_INST_RETIRED_COND_NTAKEN,39656.0,737200001
16,NOP80,MISPREDICTED_BRANCH_RETIRED,39189.0,255878707
16,NOP80,BR_MISP_RETIRED_COND_TAKEN,39996.0,149478539
16,NOP80,BR_MISP_RETIRED_COND_NTAKEN,39713.0,112459305
16,NOP80,BACLEARS_ANY,39645.0,857
16,NOP80,UOPS_DISPATCHED_PORT_0,39701.0,2932279538
16,NOP80,UOPS_DISPATCHED_PORT_1,39742.0,2059165383
16,NOP80,UOPS_DISPATCHED_PORT_2_3,39645.0,8476404213
16,NOP80,UOPS_DISPATCHED_PORT_4_9,39641.0,3474439595
16,NOP80,UOPS_DISPATCHED_PORT_5,39650.0,2649627184
16,NOP80,UOPS_DISPATCHED_PORT_6,39251.0,5310042808
16,NOP80,UOPS_DISPATCHED_PORT_7_8,39864.0,4082376474
16,NOP81,INT_MISC_CLEAR_RESTEER_CYCLES,38259.0,1014845778
16,NOP81,INT_MISC_RECOVERY_CYCLES,38750.0,1166742712
16,NOP81,INT_MISC_UOP_DROPPING,38051.0,231973958
16,NOP81,UOPS_RETIRED_SLOTS,39041.0,15449380450
16,NOP81,UOPS_ISSUED_ANY,38652.0,29804207819
16,NOP81,UOPS_EXECUTED_CORE,38811.0,25302748357
16,NOP81,IDQ_UOPS_NOT_DELIVERED_CORE,38447.0,24620167146
16,NOP81,IDQ_MS_UOPS,38938.0,9558955
16,NOP81,IDQ_MITE_UOPS,38679.0,5625858
16,NOP81,IDQ_DSB_UOPS,38999.0,30731447638
16,NOP81,DSB2MITE_SWITCHES_PENALTY_CYCLES,39015.0,2087437
16,NOP81,LSD_UOPS,38849.0,0
16,NOP81,BR_INST_RETIRED_COND,39002.0,3163200000
16,NOP81,BRANCH_INSTRUCTIONS_RETIRED,38917.0,4801600999
16,NOP81,BR_INST_RETIRED_COND_TAKEN,38651.0,2425999999
16,NOP81,BR_INST_RETIRED_COND_NTAKEN,38729.0,737200001
16,NOP81,MISPREDICTED_BRANCH_RETIRED,39034.0,246363840
16,NOP81,BR_MISP_RETIRED_COND_TAKEN,38750.0,135658277
16,NOP81,BR_MISP_RETIRED_COND_NTAKEN,39023.0,107020506
16,NOP81,BACLEARS_ANY,38626.0,821
16,NOP81,UOPS_DISPATCHED_PORT_0,38781.0,2956990524
16,NOP81,UOPS_DISPATCHED_PORT_1,38690.0,2077585280
16,NOP81,UOPS_DISPATCHED_PORT_2_3,38236.0,8281531553
16,NOP81,UOPS_DISPATCHED_PORT_4_9,39112.0,3444424071
16,NOP81,UOPS_DISPATCHED_PORT_5,39204.0,2649102665
16,NOP81,UOPS_DISPATCHED_PORT_6,38774.0,5283899693
16,NOP81,UOPS_DISPATCHED_PORT_7_8,39243.0,4048476338
16,NOP96,INT_MISC_CLEAR_RESTEER_CYCLES,29247.0,375151717
16,NOP96,INT_MISC_RECOVERY_CYCLES,29461.0,452037204
16,NOP96,INT_MISC_UOP_DROPPING,29023.0,94609861
16,NOP96,UOPS_RETIRED_SLOTS,30090.0,15449284110
16,NOP96,UOPS_ISSUED_ANY,30172.0,23538021646
16,NOP96,UOPS_EXECUTED_CORE,27845.0,21106058104
16,NOP96,IDQ_UOPS_NOT_DELIVERED_CORE,29314.0,18197299414
16,NOP96,IDQ_MS_UOPS,28204.0,13960585
16,NOP96,IDQ_MITE_UOPS,29349.0,4535117
16,NOP96,IDQ_DSB_UOPS,30087.0,24010488683
16,NOP96,DSB2MITE_SWITCHES_PENALTY_CYCLES,28094.0,18409934
