align_entry,padding,ev_name,ref_cycles,ev_count
16,NOP16,UOPS_DISPATCHED_PORT_5,30606.0,3521546625
16,NOP16,UOPS_DISPATCHED_PORT_6,36125.0,5664685163
16,NOP16,UOPS_DISPATCHED_PORT_7_8,36092.0,5862168251
16,NOP17,INT_MISC_CLEAR_RESTEER_CYCLES,31255.0,93634369
16,NOP17,INT_MISC_RECOVERY_CYCLES,31014.0,43494150
16,NOP17,INT_MISC_UOP_DROPPING,34179.0,46967175
16,NOP17,UOPS_RETIRED_SLOTS,34542.0,23737173777
16,NOP17,UOPS_ISSUED_ANY,34130.0,28526702394
16,NOP17,UOPS_EXECUTED_CORE,34386.0,30962074107
16,NOP17,IDQ_UOPS_NOT_DELIVERED_CORE,31201.0,6138791818
16,NOP17,IDQ_MS_UOPS,31179.0,9487067
16,NOP17,IDQ_MITE_UOPS,31383.0,4933027
16,NOP17,IDQ_DSB_UOPS,31689.0,25570111649
16,NOP17,DSB2MITE_SWITCHES_PENALTY_CYCLES,31438.0,910451
16,NOP17,LSD_UOPS,31312.0,75770577
16,NOP17,BR_INST_RETIRED_COND,34557.0,3803000000
16,NOP17,BRANCH_INSTRUCTIONS_RETIRED,34276.0,5441400918
16,NOP17,BR_INST_RETIRED_COND_TAKEN,31206.0,2183999999
16,NOP17,BR_INST_RETIRED_COND_NTAKEN,30950.0,1619000001
16,NOP17,MISPREDICTED_BRANCH_RETIRED,31213.0,10617464
16,NOP17,BR_MISP_RETIRED_COND_TAKEN,31349.0,11071372
16,NOP17,BR_MISP_RETIRED_COND_NTAKEN,30866.0,2256269
16,NOP17,BACLEARS_ANY,34599.0,723
16,NOP17,UOPS_DISPATCHED_PORT_0,31757.0,4019706766
16,NOP17,UOPS_DISPATCHED_PORT_1,34367.0,3426412218
16,NOP17,UOPS_DISPATCHED_PORT_2_3,31430.0,8509443662
16,NOP17,UOPS_DISPATCHED_PORT_4_9,30914.0,5738018812
16,NOP17,UOPS_DISPATCHED_PORT_5,31116.0,3515329406
16,NOP17,UOPS_DISPATCHED_PORT_6,34818.0,5465121096
16,NOP17,UOPS_DISPATCHED_PORT_7_8,31934.0,5453468295
16,NOP32,INT_MISC_CLEAR_RESTEER_CYCLES,28766.0,9256840
16,NOP32,INT_MISC_RECOVERY_CYCLES,30595.0,2157546
16,NOP32,INT_MISC_UOP_DROPPING,29133.0,1483961
16,NOP32,UOPS_RETIRED_SLOTS,30554.0,23737055612
16,NOP32,UOPS_ISSUED_ANY,30201.0,23767852197
16,NOP32,UOPS_EXECUTED_CORE,28584.0,28857555605
16,NOP32,IDQ_UOPS_NOT_DELIVERED_CORE,30441.0,4980082166
16,NOP32,IDQ_MS_UOPS,29053.0,9729226
16,NOP32,IDQ_MITE_UOPS,30523.0,3843620
16,NOP32,IDQ_DSB_UOPS,30388.0,23744885571
16,NOP32,DSB2MITE_SWITCHES_PENALTY_CYCLES,29013.0,1031816
16,NOP32,LSD_UOPS,30488.0,734583
16,NOP32,BR_INST_RETIRED_COND,29923.0,3803000000
16,NOP32,BRANCH_INSTRUCTIONS_RETIRED,30495.0,5441400845
16,NOP32,BR_INST_RETIRED_COND_TAKEN,30585.0,2183999999
16,NOP32,BR_INST_RETIRED_COND_NTAKEN,29447.0,1619000001
16,NOP32,MISPREDICTED_BRANCH_RETIRED,30466.0,523574
16,NOP32,BR_MISP_RETIRED_COND_TAKEN,30521.0,77935
16,NOP32,BR_MISP_RETIRED_COND_NTAKEN,29423.0,270838
16,NOP32,BACLEARS_ANY,30504.0,675
16,NOP32,UOPS_DISPATCHED_PORT_0,30408.0,3997626431
16,NOP32,UOPS_DISPATCHED_PORT_1,29359.0,3201407074
16,NOP32,UOPS_DISPATCHED_PORT_2_3,30480.0,8303221248
16,NOP32,UOPS_DISPATCHED_PORT_4_9,30374.0,5696588027
16,NOP32,UOPS_DISPATCHED_PORT_5,29265.0,3349473967
16,NOP32,UOPS_DISPATCHED_PORT_6,30468.0,4910652335
16,NOP32,UOPS_DISPATCHED_PORT_7_8,30503.0,5302050098
16,NOP33,INT_MISC_CLEAR_RESTEER_CYCLES,29168.0,6286016
16,NOP33,INT_MISC_RECOVERY_CYCLES,30440.0,738973
16,NOP33,INT_MISC_UOP_DROPPING,30405.0,173294
16,NOP33,UOPS_RETIRED_SLOTS,28902.0,23738117457
16,NOP33,UOPS_ISSUED_ANY,30405.0,23767783573
16,NOP33,UOPS_EXECUTED_CORE,29888.0,28769443545
16,NOP33,IDQ_UOPS_NOT_DELIVERED_CORE,30473.0,4996873805
16,NOP33,IDQ_MS_UOPS,30428.0,8780798
16,NOP33,IDQ_MITE_UOPS,30102.0,6212160
16,NOP33,IDQ_DSB_UOPS,28822.0,23871187398
16,NOP33,DSB2MITE_SWITCHES_PENALTY_CYCLES,30474.0,568873
