align_entry,padding,ev_name,ref_cycles,ev_count
64,NOP49,IDQ_MS_UOPS,22201.0,8848066
64,NOP49,IDQ_MITE_UOPS,21838.0,4972774
64,NOP49,IDQ_DSB_UOPS,21041.0,15656181989
64,NOP49,DSB2MITE_SWITCHES_PENALTY_CYCLES,20423.0,544717
64,NOP49,LSD_UOPS,23185.0,0
64,NOP49,BR_INST_RETIRED_COND,20076.0,2344000000
64,NOP49,BRANCH_INSTRUCTIONS_RETIRED,23321.0,3982400715
64,NOP49,BR_INST_RETIRED_COND_TAKEN,23311.0,1606799999
64,NOP49,BR_INST_RETIRED_COND_NTAKEN,23280.0,737200001
64,NOP49,MISPREDICTED_BRANCH_RETIRED,23087.0,4532832
64,NOP49,BR_MISP_RETIRED_COND_TAKEN,23250.0,1935486
64,NOP49,BR_MISP_RETIRED_COND_NTAKEN,19620.0,9153941
64,NOP49,BACLEARS_ANY,23301.0,598
64,NOP49,UOPS_DISPATCHED_PORT_0,23179.0,2598479590
64,NOP49,UOPS_DISPATCHED_PORT_1,23367.0,1993656080
64,NOP49,UOPS_DISPATCHED_PORT_2_3,20269.0,5542636671
64,NOP49,UOPS_DISPATCHED_PORT_4_9,23384.0,2528512811
64,NOP49,UOPS_DISPATCHED_PORT_5,19963.0,1852173906
64,NOP49,UOPS_DISPATCHED_PORT_6,23274.0,4511924164
64,NOP49,UOPS_DISPATCHED_PORT_7_8,23356.0,2652358370
64,NOP64,INT_MISC_CLEAR_RESTEER_CYCLES,23257.0,28358898
64,NOP64,INT_MISC_RECOVERY_CYCLES,23381.0,38744033
64,NOP64,INT_MISC_UOP_DROPPING,20744.0,21876737
64,NOP64,UOPS_RETIRED_SLOTS,23424.0,14630217605
64,NOP64,UOPS_ISSUED_ANY,23406.0,15532799864
64,NOP64,UOPS_EXECUTED_CORE,23266.0,17430174395
64,NOP64,IDQ_UOPS_NOT_DELIVERED_CORE,21473.0,6362844633
64,NOP64,IDQ_MS_UOPS,23242.0,8776023
64,NOP64,IDQ_MITE_UOPS,20145.0,4758845
64,NOP64,IDQ_DSB_UOPS,23301.0,15560868730
64,NOP64,DSB2MITE_SWITCHES_PENALTY_CYCLES,23243.0,573505
64,NOP64,LSD_UOPS,23189.0,0
64,NOP64,BR_INST_RETIRED_COND,23071.0,2344000000
64,NOP64,BRANCH_INSTRUCTIONS_RETIRED,20599.0,3982400671
64,NOP64,BR_INST_RETIRED_COND_TAKEN,23398.0,1606799999
64,NOP64,BR_INST_RETIRED_COND_NTAKEN,23194.0,737200001
64,NOP64,MISPREDICTED_BRANCH_RETIRED,23160.0,4867329
64,NOP64,BR_MISP_RETIRED_COND_TAKEN,23607.0,3138725
64,NOP64,BR_MISP_RETIRED_COND_NTAKEN,23258.0,3477573
64,NOP64,BACLEARS_ANY,20311.0,762
64,NOP64,UOPS_DISPATCHED_PORT_0,23286.0,2591643910
64,NOP64,UOPS_DISPATCHED_PORT_1,23360.0,1994919679
64,NOP64,UOPS_DISPATCHED_PORT_2_3,23151.0,5655009889
64,NOP64,UOPS_DISPATCHED_PORT_4_9,20500.0,2563627407
64,NOP64,UOPS_DISPATCHED_PORT_5,22968.0,2167459442
64,NOP64,UOPS_DISPATCHED_PORT_6,20492.0,3830930489
64,NOP64,UOPS_DISPATCHED_PORT_7_8,23080.0,2598034357
64,NOP65,INT_MISC_CLEAR_RESTEER_CYCLES,23175.0,22067835
64,NOP65,INT_MISC_RECOVERY_CYCLES,20797.0,84396238
64,NOP65,INT_MISC_UOP_DROPPING,23194.0,5652605
64,NOP65,UOPS_RETIRED_SLOTS,21189.0,14632048579
64,NOP65,UOPS_ISSUED_ANY,23462.0,15755860345
64,NOP65,UOPS_EXECUTED_CORE,21634.0,18017947444
64,NOP65,IDQ_UOPS_NOT_DELIVERED_CORE,20233.0,6882898764
64,NOP65,IDQ_MS_UOPS,23233.0,8730991
64,NOP65,IDQ_MITE_UOPS,23394.0,5160153
64,NOP65,IDQ_DSB_UOPS,23144.0,15376960256
64,NOP65,DSB2MITE_SWITCHES_PENALTY_CYCLES,23320.0,511248
64,NOP65,LSD_UOPS,20633.0,0
64,NOP65,BR_INST_RETIRED_COND,23201.0,2344000000
64,NOP65,BRANCH_INSTRUCTIONS_RETIRED,23260.0,3982400716
64,NOP65,BR_INST_RETIRED_COND_TAKEN,23184.0,1606799999
64,NOP65,BR_INST_RETIRED_COND_NTAKEN,23411.0,737200001
64,NOP65,MISPREDICTED_BRANCH_RETIRED,20523.0,20890497
64,NOP65,BR_MISP_RETIRED_COND_TAKEN,23367.0,2097527
64,NOP65,BR_MISP_RETIRED_COND_NTAKEN,23329.0,4899886
64,NOP65,BACLEARS_ANY,23366.0,553
64,NOP65,UOPS_DISPATCHED_PORT_0,20479.0,2392429200
64,NOP65,UOPS_DISPATCHED_PORT_1,23278.0,1989574145
64,NOP65,UOPS_DISPATCHED_PORT_2_3,23267.0,5677775181
64,NOP65,UOPS_DISPATCHED_PORT_4_9,23138.0,2504219299
64,NOP65,UOPS_DISPATCHED_PORT_5,23218.0,2181072453
64,NOP65,UOPS_DISPATCHED_PORT_6,20433.0,3829749929
64,NOP65,UOPS_DISPATCHED_PORT_7_8,23110.0,2596739477
64,NOP80,INT_MISC_CLEAR_RESTEER_CYCLES,23394.0,31161310
64,NOP80,INT_MISC_RECOVERY_CYCLES,20906.0,126504214
64,NOP80,INT_MISC_UOP_DROPPING,23225.0,5405705
64,NOP80,UOPS_RETIRED_SLOTS,23095.0,14630198961
64,NOP80,UOPS_ISSUED_ANY,23260.0,15384587793
64,NOP80,UOPS_EXECUTED_CORE,23174.0,17364591301
64,NOP80,IDQ_UOPS_NOT_DELIVERED_CORE,20143.0,6234766927
64,NOP80,IDQ_MS_UOPS,23295.0,8771388
64,NOP80,IDQ_MITE_UOPS,23241.0,5169688
64,NOP80,IDQ_DSB_UOPS,23312.0,15566730830
64,NOP80,DSB2MITE_SWITCHES_PENALTY_CYCLES,20230.0,556393
64,NOP80,LSD_UOPS,23101.0,0
64,NOP80,BR_INST_RETIRED_COND,20064.0,2344000000
64,NOP80,BRANCH_INSTRUCTIONS_RETIRED,23412.0,3982400718
64,NOP80,BR_INST_RETIRED_COND_TAKEN,23352.0,1606799999
64,NOP80,BR_INST_RETIRED_COND_NTAKEN,21160.0,737200001
64,NOP80,MISPREDICTED_BRANCH_RETIRED,23228.0,5679934
64,NOP80,BR_MISP_RETIRED_COND_TAKEN,20626.0,8574430
64,NOP80,BR_MISP_RETIRED_COND_NTAKEN,23275.0,4212101
64,NOP80,BACLEARS_ANY,23327.0,546
64,NOP80,UOPS_DISPATCHED_PORT_0,23193.0,2590714435
64,NOP80,UOPS_DISPATCHED_PORT_1,20242.0,1622222915
64,NOP80,UOPS_DISPATCHED_PORT_2_3,23240.0,5667408370
64,NOP80,UOPS_DISPATCHED_PORT_4_9,23354.0,2524037521
64,NOP80,UOPS_DISPATCHED_PORT_5,23336.0,2197296200
64,NOP80,UOPS_DISPATCHED_PORT_6,19924.0,3742135451
64,NOP80,UOPS_DISPATCHED_PORT_7_8,23445.0,2666340662
64,NOP81,INT_MISC_CLEAR_RESTEER_CYCLES,23326.0,31873369
64,NOP81,INT_MISC_RECOVERY_CYCLES,20874.0,91720149
64,NOP81,INT_MISC_UOP_DROPPING,19988.0,21570552
64,NOP81,UOPS_RETIRED_SLOTS,23260.0,14630203547
64,NOP81,UOPS_ISSUED_ANY,23151.0,15265897442
64,NOP81,UOPS_EXECUTED_CORE,23238.0,17447754266
64,NOP81,IDQ_UOPS_NOT_DELIVERED_CORE,19975.0,6527964320
64,NOP81,IDQ_MS_UOPS,23229.0,8716692
64,NOP81,IDQ_MITE_UOPS,23346.0,5683053
64,NOP81,IDQ_DSB_UOPS,23239.0,15522693051
64,NOP81,DSB2MITE_SWITCHES_PENALTY_CYCLES,23335.0,641980
64,NOP81,LSD_UOPS,23171.0,0
64,NOP81,BR_INST_RETIRED_COND,23115.0,2344000000
64,NOP81,BRANCH_INSTRUCTIONS_RETIRED,19504.0,3982400653
64,NOP81,BR_INST_RETIRED_COND_TAKEN,23362.0,1606799999
64,NOP81,BR_INST_RETIRED_COND_NTAKEN,23279.0,737200001
64,NOP81,MISPREDICTED_BRANCH_RETIRED,23480.0,6591707
64,NOP81,BR_MISP_RETIRED_COND_TAKEN,23281.0,1245182
64,NOP81,BR_MISP_RETIRED_COND_NTAKEN,23552.0,5045374
64,NOP81,BACLEARS_ANY,23567.0,577
64,NOP81,UOPS_DISPATCHED_PORT_0,19910.0,2389170610
64,NOP81,UOPS_DISPATCHED_PORT_1,23391.0,1995811248
64,NOP81,UOPS_DISPATCHED_PORT_2_3,23426.0,5677443242
64,NOP81,UOPS_DISPATCHED_PORT_4_9,23582.0,2538810304
64,NOP81,UOPS_DISPATCHED_PORT_5,23254.0,2182347082
64,NOP81,UOPS_DISPATCHED_PORT_6,23462.0,4509168259
64,NOP81,UOPS_DISPATCHED_PORT_7_8,20535.0,2670574899
64,NOP96,INT_MISC_CLEAR_RESTEER_CYCLES,23241.0,22554159
64,NOP96,INT_MISC_RECOVERY_CYCLES,23462.0,36350307
64,NOP96,INT_MISC_UOP_DROPPING,23343.0,6039235
64,NOP96,UOPS_RETIRED_SLOTS,23393.0,14630225151
64,NOP96,UOPS_ISSUED_ANY,23079.0,15009381417
64,NOP96,UOPS_EXECUTED_CORE,20430.0,17774579120
64,NOP96,IDQ_UOPS_NOT_DELIVERED_CORE,23205.0,1901908933
64,NOP96,IDQ_MS_UOPS,23142.0,8812161
64,NOP96,IDQ_MITE_UOPS,23274.0,5080155
64,NOP96,IDQ_DSB_UOPS,23328.0,15555384614
64,NOP96,DSB2MITE_SWITCHES_PENALTY_CYCLES,21298.0,1508473
64,NOP96,LSD_UOPS,20517.0,0
64,NOP96,BR_INST_RETIRED_COND,23337.0,2344000000
64,NOP96,BRANCH_INSTRUCTIONS_RETIRED,20505.0,3982400670
64,NOP96,BR_INST_RETIRED_COND_TAKEN,23267.0,1606799999
64,NOP96,BR_INST_RETIRED_COND_NTAKEN,23204.0,737200001
64,NOP96,MISPREDICTED_BRANCH_RETIRED,23139.0,3990695
64,NOP96,BR_MISP_RETIRED_COND_TAKEN,20459.0,7264442
64,NOP96,BR_MISP_RETIRED_COND_NTAKEN,23402.0,4974033
64,NOP96,BACLEARS_ANY,23081.0,547
64,NOP96,UOPS_DISPATCHED_PORT_0,23159.0,2580910986
64,NOP96,UOPS_DISPATCHED_PORT_1,23411.0,2000177130
64,NOP96,UOPS_DISPATCHED_PORT_2_3,21253.0,5653244506
64,NOP96,UOPS_DISPATCHED_PORT_4_9,23386.0,2518451091
64,NOP96,UOPS_DISPATCHED_PORT_5,20233.0,1862719920
64,NOP96,UOPS_DISPATCHED_PORT_6,23450.0,4509709432
64,NOP96,UOPS_DISPATCHED_PORT_7_8,23271.0,2604888119
64,NOP97,INT_MISC_CLEAR_RESTEER_CYCLES,23293.0,21687303
64,NOP97,INT_MISC_RECOVERY_CYCLES,23256.0,27078442
64,NOP97,INT_MISC_UOP_DROPPING,23090.0,3056845
64,NOP97,UOPS_RETIRED_SLOTS,23700.0,14630221611
64,NOP97,UOPS_ISSUED_ANY,23322.0,15332533971
64,NOP97,UOPS_EXECUTED_CORE,23238.0,17365290682
64,NOP97,IDQ_UOPS_NOT_DELIVERED_CORE,19875.0,6490286590
64,NOP97,IDQ_MS_UOPS,23393.0,8722996
64,NOP97,IDQ_MITE_UOPS,23287.0,5081700
64,NOP97,IDQ_DSB_UOPS,23396.0,15645307044
64,NOP97,DSB2MITE_SWITCHES_PENALTY_CYCLES,23426.0,516449
64,NOP97,LSD_UOPS,23167.0,0
64,NOP97,BR_INST_RETIRED_COND,23551.0,2344000000
64,NOP97,BRANCH_INSTRUCTIONS_RETIRED,23391.0,3982400719
64,NOP97,BR_INST_RETIRED_COND_TAKEN,23228.0,1606799999
64,NOP97,BR_INST_RETIRED_COND_NTAKEN,20581.0,737200001
64,NOP97,MISPREDICTED_BRANCH_RETIRED,23616.0,9128381
64,NOP97,BR_MISP_RETIRED_COND_TAKEN,23294.0,1514771
64,NOP97,BR_MISP_RETIRED_COND_NTAKEN,23406.0,4149519
64,NOP97,BACLEARS_ANY,20561.0,2932
64,NOP97,UOPS_DISPATCHED_PORT_0,23446.0,2611001164
64,NOP97,UOPS_DISPATCHED_PORT_1,23325.0,1988137043
