impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.232E+05 ,3.209E+05 ,3.231E+05 ,3.16E+05  ,4.541E+05 ,9.258E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.358E+05 ,1.362E+05 ,1.357E+05 ,1.29E+05  ,2.910E+05 ,5.205E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,7.862E+04 ,7.874E+04 ,7.860E+04 ,7.44E+04  ,1.546E+05 ,1.733E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.533E+05 ,3.523E+05 ,3.532E+05 ,3.33E+05  ,5.158E+05 ,5.752E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.427E+05 ,1.416E+05 ,1.427E+05 ,1.37E+05  ,1.878E+05 ,2.720E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,8.081E+04 ,8.082E+04 ,8.081E+04 ,7.64E+04  ,1.184E+05 ,8.299E+02
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.891E+05 ,1.893E+05 ,1.890E+05 ,1.79E+05  ,3.265E+05 ,5.634E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.558E+05 ,4.580E+05 ,4.557E+05 ,4.34E+05  ,5.979E+05 ,7.583E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.582E+05 ,4.581E+05 ,4.582E+05 ,4.35E+05  ,5.986E+05 ,3.117E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.602E+05 ,4.590E+05 ,4.601E+05 ,4.45E+05  ,5.016E+05 ,4.770E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.743E+05 ,4.776E+05 ,4.743E+05 ,4.54E+05  ,6.705E+05 ,7.911E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.217E+05 ,5.235E+05 ,5.216E+05 ,4.96E+05  ,6.066E+05 ,7.172E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.886E+05 ,5.877E+05 ,5.886E+05 ,5.69E+05  ,6.359E+05 ,3.927E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,2.052E+05 ,2.051E+05 ,2.052E+05 ,1.94E+05  ,2.801E+05 ,1.450E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,2.047E+05 ,2.046E+05 ,2.047E+05 ,2.02E+05  ,2.698E+05 ,1.144E+03
