impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,6.444E+04 ,6.352E+04 ,6.426E+04 ,6.20E+04  ,2.867E+05 ,5.837E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.378E+04 ,6.224E+04 ,6.355E+04 ,5.85E+04  ,2.795E+05 ,6.506E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,6.526E+04 ,6.488E+04 ,6.522E+04 ,6.17E+04  ,2.540E+05 ,2.706E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,6.530E+04 ,6.375E+04 ,6.509E+04 ,5.91E+04  ,2.981E+05 ,5.923E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.614E+04 ,6.431E+04 ,6.586E+04 ,6.05E+04  ,1.777E+05 ,7.093E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.059E+04 ,6.728E+04 ,7.001E+04 ,6.35E+04  ,1.997E+05 ,1.057E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.079E+04 ,6.712E+04 ,7.009E+04 ,6.24E+04  ,2.055E+05 ,1.162E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.153E+04 ,6.811E+04 ,7.089E+04 ,6.36E+04  ,2.248E+05 ,1.109E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.158E+04 ,6.859E+04 ,7.109E+04 ,6.44E+04  ,2.271E+05 ,9.649E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.140E+04 ,6.896E+04 ,7.102E+04 ,6.55E+04  ,2.174E+05 ,8.512E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.170E+04 ,6.959E+04 ,7.136E+04 ,6.65E+04  ,2.007E+05 ,8.002E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.285E+04 ,7.053E+04 ,7.250E+04 ,6.66E+04  ,1.893E+05 ,8.227E+03
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.054E+04 ,6.883E+04 ,7.027E+04 ,6.50E+04  ,1.890E+05 ,7.045E+03
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.126E+04 ,6.967E+04 ,7.102E+04 ,6.50E+04  ,1.957E+05 ,6.775E+03
memcpy_4_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.183E+04 ,7.002E+04 ,7.156E+04 ,6.56E+04  ,2.168E+05 ,7.064E+03
memcpy_5_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.222E+04 ,7.164E+04 ,7.210E+04 ,6.83E+04  ,2.206E+05 ,4.611E+03
memcpy_5_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.924E+04 ,6.789E+04 ,6.910E+04 ,6.38E+04  ,1.502E+05 ,4.878E+03
memcpy_5_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.215E+04 ,7.138E+04 ,7.203E+04 ,6.78E+04  ,1.638E+05 ,4.597E+03
memcpy_6_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.316E+04 ,7.274E+04 ,7.313E+04 ,6.94E+04  ,1.449E+05 ,2.338E+03
memcpy_6_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.948E+04 ,6.816E+04 ,6.937E+04 ,6.48E+04  ,1.671E+05 ,4.224E+03
memcpy_6_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.276E+04 ,7.199E+04 ,7.268E+04 ,6.82E+04  ,1.630E+05 ,3.741E+03
memcpy_7_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.181E+04 ,7.060E+04 ,7.170E+04 ,6.69E+04  ,1.501E+05 ,4.243E+03
memcpy_7_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.142E+04 ,7.022E+04 ,7.130E+04 ,6.66E+04  ,1.556E+05 ,4.378E+03
memcpy_7_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.291E+04 ,7.143E+04 ,7.278E+04 ,6.76E+04  ,1.310E+05 ,4.481E+03
memcpy_8_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.140E+04 ,7.092E+04 ,7.137E+04 ,6.78E+04  ,1.399E+05 ,2.264E+03
memcpy_8_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.181E+04 ,7.138E+04 ,7.176E+04 ,6.83E+04  ,1.833E+05 ,2.794E+03
memcpy_8_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.138E+04 ,7.066E+04 ,7.130E+04 ,6.71E+04  ,1.532E+05 ,3.783E+03
memcpy_9_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.277E+04 ,7.236E+04 ,7.272E+04 ,6.85E+04  ,1.748E+05 ,3.059E+03
memcpy_9_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.157E+04 ,7.007E+04 ,7.145E+04 ,6.58E+04  ,1.716E+05 ,4.392E+03
memcpy_9_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.357E+04 ,7.269E+04 ,7.350E+04 ,6.98E+04  ,1.213E+05 ,3.250E+03
memcpy_10_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.444E+04 ,7.350E+04 ,7.436E+04 ,7.05E+04  ,1.325E+05 ,3.536E+03
memcpy_10_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.647E+04 ,7.549E+04 ,7.640E+04 ,7.20E+04  ,1.485E+05 ,3.417E+03
