impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,8.649E+05 ,8.527E+05 ,8.637E+05 ,8.39E+05  ,1.851E+06 ,5.241E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,6.675E+04 ,6.542E+04 ,6.660E+04 ,6.17E+04  ,2.858E+05 ,5.028E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,8.777E+05 ,8.719E+05 ,8.774E+05 ,8.42E+05  ,1.429E+06 ,2.104E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.021E+04 ,6.674E+04 ,6.956E+04 ,6.33E+04  ,2.418E+05 ,1.119E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,9.519E+05 ,9.199E+05 ,9.506E+05 ,9.05E+05  ,1.472E+06 ,5.167E+04
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.566E+04 ,7.298E+04 ,7.527E+04 ,6.82E+04  ,1.834E+05 ,8.643E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,9.299E+05 ,9.279E+05 ,9.295E+05 ,8.95E+05  ,1.317E+06 ,2.862E+04
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.245E+04 ,7.072E+04 ,7.228E+04 ,6.58E+04  ,1.438E+05 ,5.196E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,9.448E+05 ,9.495E+05 ,9.445E+05 ,9.18E+05  ,1.840E+06 ,2.645E+04
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.343E+04 ,7.197E+04 ,7.328E+04 ,6.70E+04  ,1.287E+05 ,4.943E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,9.901E+05 ,9.850E+05 ,9.900E+05 ,9.51E+05  ,1.242E+06 ,1.428E+04
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.682E+04 ,7.517E+04 ,7.665E+04 ,7.05E+04  ,1.203E+05 ,5.348E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,9.848E+05 ,9.834E+05 ,9.847E+05 ,9.49E+05  ,1.064E+06 ,1.100E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.762E+04 ,7.600E+04 ,7.748E+04 ,7.11E+04  ,1.403E+05 ,5.067E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,1.002E+06 ,1.007E+06 ,1.002E+06 ,9.67E+05  ,1.079E+06 ,1.547E+04
