impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.076E+04 ,6.987E+04 ,7.066E+04 ,6.59E+04  ,1.641E+05 ,4.083E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,10000  ,65536       ,9.612E+05 ,9.583E+05 ,9.609E+05 ,9.27E+05  ,1.105E+06 ,2.285E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.403E+04 ,7.331E+04 ,7.395E+04 ,6.87E+04  ,1.359E+05 ,3.547E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,10000  ,65536       ,9.834E+05 ,9.830E+05 ,9.832E+05 ,9.35E+05  ,1.131E+06 ,1.924E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.364E+04 ,7.146E+04 ,7.344E+04 ,6.48E+04  ,1.435E+05 ,5.678E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,10000  ,65536       ,1.037E+06 ,1.040E+06 ,1.036E+06 ,9.94E+05  ,1.144E+06 ,2.381E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,2       ,0      ,-1     ,0        ,80000  ,8192        ,9.934E+04 ,9.707E+04 ,9.905E+04 ,8.67E+04  ,1.849E+05 ,7.841E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,2       ,0      ,-1     ,0        ,10000  ,65536       ,1.202E+06 ,1.211E+06 ,1.202E+06 ,1.16E+06  ,1.297E+06 ,2.403E+04
memcpy_0_avx_movsb    ,rand SPEC2017   ,2       ,0      ,-1     ,1        ,80000  ,8192        ,9.585E+04 ,9.348E+04 ,9.561E+04 ,8.67E+04  ,1.840E+05 ,7.093E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,2       ,0      ,-1     ,1        ,10000  ,65536       ,1.208E+06 ,1.214E+06 ,1.208E+06 ,1.16E+06  ,1.391E+06 ,2.191E+04
