impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.379E+05 ,3.368E+05 ,3.378E+05 ,3.20E+05  ,6.287E+05 ,9.266E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.349E+05 ,1.342E+05 ,1.349E+05 ,1.30E+05  ,4.208E+05 ,2.717E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,7.814E+04 ,7.812E+04 ,7.811E+04 ,7.39E+04  ,3.686E+05 ,2.457E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.633E+05 ,3.628E+05 ,3.633E+05 ,3.44E+05  ,6.597E+05 ,4.872E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.416E+05 ,1.411E+05 ,1.416E+05 ,1.37E+05  ,4.289E+05 ,2.447E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,8.087E+04 ,8.020E+04 ,8.084E+04 ,7.76E+04  ,3.724E+05 ,2.917E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.913E+05 ,1.898E+05 ,1.912E+05 ,1.83E+05  ,4.834E+05 ,4.905E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.662E+05 ,4.681E+05 ,4.661E+05 ,4.42E+05  ,7.567E+05 ,7.209E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.666E+05 ,4.666E+05 ,4.666E+05 ,4.41E+05  ,7.541E+05 ,4.079E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.680E+05 ,4.677E+05 ,4.680E+05 ,4.44E+05  ,7.551E+05 ,3.773E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.822E+05 ,4.807E+05 ,4.815E+05 ,4.55E+05  ,2.981E+06 ,4.397E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.272E+05 ,5.267E+05 ,5.272E+05 ,5.01E+05  ,8.132E+05 ,4.712E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.885E+05 ,5.864E+05 ,5.884E+05 ,5.60E+05  ,8.894E+05 ,1.088E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,2.043E+05 ,2.042E+05 ,2.043E+05 ,2.01E+05  ,5.004E+05 ,2.529E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,2.046E+05 ,2.045E+05 ,2.046E+05 ,1.97E+05  ,5.018E+05 ,3.361E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,2.067E+05 ,2.066E+05 ,2.067E+05 ,2.03E+05  ,4.948E+05 ,2.495E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,2.143E+05 ,2.138E+05 ,2.142E+05 ,2.05E+05  ,5.020E+05 ,3.265E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,1.259E+05 ,1.261E+05 ,1.259E+05 ,1.18E+05  ,4.167E+05 ,2.524E+03
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,1.345E+06 ,1.340E+06 ,1.345E+06 ,1.30E+06  ,1.663E+06 ,1.555E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,2       ,0      ,-1     ,65536    ,10000  ,65536       ,1.244E+06 ,1.232E+06 ,1.244E+06 ,1.19E+06  ,1.529E+06 ,1.935E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,4       ,0      ,-1     ,65536    ,10000  ,65536       ,1.639E+06 ,1.646E+06 ,1.639E+06 ,1.56E+06  ,2.027E+06 ,1.978E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,8       ,0      ,-1     ,65536    ,10000  ,65536       ,2.279E+06 ,2.278E+06 ,2.279E+06 ,2.21E+06  ,3.496E+06 ,1.863E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,16      ,0      ,-1     ,65536    ,10000  ,65536       ,4.116E+06 ,4.128E+06 ,4.116E+06 ,3.92E+06  ,4.573E+06 ,3.930E+04
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,32      ,0      ,-1     ,65536    ,10000  ,65536       ,7.607E+06 ,7.661E+06 ,7.606E+06 ,7.38E+06  ,1.214E+07 ,1.178E+05
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,64      ,0      ,-1     ,65536    ,10000  ,65536       ,1.517E+07 ,1.508E+07 ,1.517E+07 ,1.49E+07  ,2.905E+07 ,2.461E+05
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,128     ,0      ,-1     ,65536    ,10000  ,65536       ,3.429E+07 ,3.405E+07 ,3.429E+07 ,3.38E+07  ,5.808E+07 ,5.166E+05
memcpy_dev_v32_movsb_avx2_v19,rand SPEC2017   ,256     ,0      ,-1     ,65536    ,10000  ,65536       ,7.307E+07 ,7.303E+07 ,7.307E+07 ,7.21E+07  ,9.829E+07 ,8.552E+05
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.844E+05 ,3.840E+05 ,3.844E+05 ,3.73E+05  ,6.823E+05 ,3.703E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.476E+05 ,1.488E+05 ,1.476E+05 ,1.40E+05  ,4.423E+05 ,3.610E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,8.193E+04 ,8.124E+04 ,8.191E+04 ,7.81E+04  ,3.781E+05 ,2.238E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.764E+05 ,3.733E+05 ,3.763E+05 ,3.62E+05  ,6.699E+05 ,6.254E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.452E+05 ,1.451E+05 ,1.452E+05 ,1.44E+05  ,4.331E+05 ,1.665E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,8.033E+04 ,8.033E+04 ,8.032E+04 ,7.54E+04  ,3.814E+05 ,1.328E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,2.011E+05 ,1.995E+05 ,2.011E+05 ,1.92E+05  ,4.867E+05 ,4.035E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.820E+05 ,4.829E+05 ,4.819E+05 ,4.56E+05  ,7.839E+05 ,6.404E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.807E+05 ,4.813E+05 ,4.807E+05 ,4.55E+05  ,7.760E+05 ,5.655E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.813E+05 ,4.825E+05 ,4.812E+05 ,4.56E+05  ,7.778E+05 ,6.349E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.910E+05 ,4.930E+05 ,4.910E+05 ,4.66E+05  ,7.871E+05 ,7.511E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.263E+05 ,5.272E+05 ,5.262E+05 ,4.98E+05  ,8.274E+05 ,6.403E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.473E+05 ,5.469E+05 ,5.473E+05 ,5.29E+05  ,8.376E+05 ,5.323E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.893E+05 ,1.906E+05 ,1.893E+05 ,1.79E+05  ,4.794E+05 ,3.877E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,1.882E+05 ,1.866E+05 ,1.882E+05 ,1.79E+05  ,4.836E+05 ,4.254E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,1.888E+05 ,1.876E+05 ,1.888E+05 ,1.81E+05  ,4.838E+05 ,3.848E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,1.966E+05 ,1.950E+05 ,1.965E+05 ,1.88E+05  ,4.967E+05 ,4.173E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,1.171E+05 ,1.178E+05 ,1.171E+05 ,1.11E+05  ,4.085E+05 ,2.916E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,1.299E+06 ,1.288E+06 ,1.299E+06 ,1.25E+06  ,1.642E+06 ,1.890E+04
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,2       ,0      ,-1     ,65536    ,10000  ,65536       ,1.193E+06 ,1.205E+06 ,1.193E+06 ,1.14E+06  ,1.570E+06 ,1.861E+04
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,4       ,0      ,-1     ,65536    ,10000  ,65536       ,1.545E+06 ,1.545E+06 ,1.545E+06 ,1.54E+06  ,1.837E+06 ,6.587E+03
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,8       ,0      ,-1     ,65536    ,10000  ,65536       ,2.136E+06 ,2.134E+06 ,2.136E+06 ,2.08E+06  ,2.619E+06 ,1.257E+04
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,16      ,0      ,-1     ,65536    ,10000  ,65536       ,4.000E+06 ,4.005E+06 ,3.999E+06 ,3.79E+06  ,1.418E+07 ,1.576E+05
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,32      ,0      ,-1     ,65536    ,10000  ,65536       ,7.537E+06 ,7.536E+06 ,7.537E+06 ,7.33E+06  ,8.361E+06 ,2.464E+04
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,64      ,0      ,-1     ,65536    ,10000  ,65536       ,1.482E+07 ,1.486E+07 ,1.482E+07 ,1.44E+07  ,2.474E+07 ,2.050E+05
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,128     ,0      ,-1     ,65536    ,10000  ,65536       ,3.159E+07 ,3.178E+07 ,3.159E+07 ,3.09E+07  ,5.543E+07 ,4.046E+05
memcpy_dev_v32_movsb_avx2_v20,rand SPEC2017   ,256     ,0      ,-1     ,65536    ,10000  ,65536       ,7.080E+07 ,7.098E+07 ,7.079E+07 ,6.91E+07  ,9.655E+07 ,6.110E+05
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.977E+05 ,3.954E+05 ,3.977E+05 ,3.82E+05  ,6.983E+05 ,6.526E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.573E+05 ,1.578E+05 ,1.572E+05 ,1.48E+05  ,4.506E+05 ,3.296E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,8.502E+04 ,8.479E+04 ,8.501E+04 ,8.19E+04  ,3.749E+05 ,1.556E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.913E+05 ,3.909E+05 ,3.912E+05 ,3.72E+05  ,6.893E+05 ,7.640E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.536E+05 ,1.532E+05 ,1.536E+05 ,1.48E+05  ,4.471E+05 ,2.502E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,8.499E+04 ,8.468E+04 ,8.474E+04 ,7.76E+04  ,1.574E+06 ,1.958E+04
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,2.016E+05 ,2.028E+05 ,2.016E+05 ,1.92E+05  ,4.964E+05 ,4.047E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.823E+05 ,4.830E+05 ,4.822E+05 ,4.57E+05  ,7.679E+05 ,5.175E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.804E+05 ,4.816E+05 ,4.803E+05 ,4.55E+05  ,7.694E+05 ,6.204E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.825E+05 ,4.826E+05 ,4.824E+05 ,4.57E+05  ,7.681E+05 ,4.176E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.914E+05 ,4.928E+05 ,4.914E+05 ,4.65E+05  ,7.814E+05 ,6.683E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.359E+05 ,5.365E+05 ,5.359E+05 ,5.05E+05  ,8.402E+05 ,6.424E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.683E+05 ,5.668E+05 ,5.683E+05 ,5.49E+05  ,8.596E+05 ,6.940E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.924E+05 ,1.933E+05 ,1.923E+05 ,1.82E+05  ,4.769E+05 ,3.943E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,1.912E+05 ,1.923E+05 ,1.912E+05 ,1.81E+05  ,4.857E+05 ,4.209E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,1.922E+05 ,1.933E+05 ,1.922E+05 ,1.81E+05  ,4.825E+05 ,4.173E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,2.014E+05 ,2.027E+05 ,2.014E+05 ,1.91E+05  ,4.959E+05 ,4.336E+03
memcpy_dev_v32_movsb_avx2_v21,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,1.182E+05 ,1.188E+05 ,1.182E+05 ,1.11E+05  ,4.077E+05 ,2.692E+03
