impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,2.316E+05 ,2.255E+05 ,2.310E+05 ,2.12E+05  ,5.602E+05 ,1.922E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,7.633E+04 ,7.632E+04 ,7.629E+04 ,7.28E+04  ,1.360E+05 ,2.715E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,4.126E+04 ,4.070E+04 ,4.122E+04 ,4.00E+04  ,1.200E+05 ,2.311E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,2.370E+05 ,2.366E+05 ,2.369E+05 ,2.27E+05  ,3.504E+05 ,6.151E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,7.970E+04 ,7.882E+04 ,7.963E+04 ,7.59E+04  ,1.455E+05 ,3.554E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,4.302E+04 ,4.312E+04 ,4.298E+04 ,4.14E+04  ,9.176E+04 ,2.164E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.307E+05 ,1.293E+05 ,1.306E+05 ,1.23E+05  ,3.291E+05 ,7.570E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,3.261E+05 ,3.246E+05 ,3.260E+05 ,3.11E+05  ,4.680E+05 ,8.073E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,3.281E+05 ,3.254E+05 ,3.280E+05 ,3.18E+05  ,4.739E+05 ,9.383E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,3.291E+05 ,3.273E+05 ,3.290E+05 ,3.19E+05  ,4.652E+05 ,8.308E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,3.371E+05 ,3.378E+05 ,3.370E+05 ,3.25E+05  ,4.323E+05 ,7.768E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,3.680E+05 ,3.682E+05 ,3.680E+05 ,3.51E+05  ,5.293E+05 ,7.603E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,3.932E+05 ,3.922E+05 ,3.931E+05 ,3.74E+05  ,5.189E+05 ,8.878E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.105E+05 ,1.101E+05 ,1.104E+05 ,1.05E+05  ,2.002E+05 ,4.224E+03
