impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.669E+05 ,3.655E+05 ,3.668E+05 ,3.58E+05  ,5.054E+05 ,7.150E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.071E+05 ,1.070E+05 ,1.070E+05 ,1.01E+05  ,2.101E+05 ,2.383E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,6.338E+04 ,6.347E+04 ,6.334E+04 ,5.71E+04  ,1.271E+06 ,5.574E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.650E+05 ,3.693E+05 ,3.646E+05 ,3.18E+05  ,1.445E+06 ,1.743E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.417E+05 ,1.410E+05 ,1.416E+05 ,1.35E+05  ,1.213E+06 ,1.061E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,5.802E+04 ,5.762E+04 ,5.801E+04 ,5.67E+04  ,1.631E+05 ,1.175E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,31     ,16384    ,40000  ,16384       ,1.805E+05 ,1.790E+05 ,1.804E+05 ,1.76E+05  ,1.242E+06 ,7.934E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,32     ,32768    ,20000  ,32768       ,4.584E+05 ,4.574E+05 ,4.582E+05 ,4.52E+05  ,1.524E+06 ,1.942E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,64     ,32768    ,20000  ,32768       ,4.574E+05 ,4.564E+05 ,4.572E+05 ,4.50E+05  ,1.411E+06 ,1.677E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,65     ,32768    ,20000  ,32768       ,4.608E+05 ,4.594E+05 ,4.605E+05 ,4.53E+05  ,2.056E+06 ,2.650E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,128    ,32768    ,20000  ,32768       ,4.712E+05 ,4.694E+05 ,4.708E+05 ,4.62E+05  ,1.828E+06 ,2.489E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,256    ,32768    ,20000  ,32768       ,5.160E+05 ,5.129E+05 ,5.156E+05 ,5.07E+05  ,1.836E+06 ,2.656E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,32     ,-1     ,32768    ,20000  ,32768       ,5.596E+05 ,5.589E+05 ,5.594E+05 ,5.45E+05  ,1.643E+06 ,2.021E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,33     ,-1     ,8192     ,80000  ,8192        ,1.533E+05 ,1.523E+05 ,1.532E+05 ,1.49E+05  ,1.102E+06 ,9.676E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,64     ,-1     ,8192     ,80000  ,8192        ,1.543E+05 ,1.534E+05 ,1.542E+05 ,1.49E+05  ,1.269E+06 ,1.036E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,65     ,-1     ,8192     ,80000  ,8192        ,1.560E+05 ,1.549E+05 ,1.559E+05 ,1.52E+05  ,1.261E+06 ,1.063E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,129    ,-1     ,8192     ,80000  ,8192        ,1.674E+05 ,1.663E+05 ,1.673E+05 ,1.60E+05  ,1.257E+06 ,1.133E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,257    ,-1     ,4096     ,160000 ,4096        ,9.192E+04 ,9.117E+04 ,9.184E+04 ,8.85E+04  ,1.116E+06 ,7.926E+03
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,1       ,0      ,-1     ,65536    ,10000  ,65536       ,1.357E+06 ,1.353E+06 ,1.357E+06 ,1.34E+06  ,2.373E+06 ,3.297E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,2       ,0      ,-1     ,65536    ,10000  ,65536       ,1.219E+06 ,1.219E+06 ,1.219E+06 ,1.19E+06  ,2.334E+06 ,2.911E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,4       ,0      ,-1     ,65536    ,10000  ,65536       ,1.563E+06 ,1.554E+06 ,1.563E+06 ,1.51E+06  ,2.778E+06 ,4.638E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,8       ,0      ,-1     ,65536    ,10000  ,65536       ,1.979E+06 ,1.968E+06 ,1.979E+06 ,1.92E+06  ,3.225E+06 ,4.366E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,16      ,0      ,-1     ,65536    ,10000  ,65536       ,3.446E+06 ,3.430E+06 ,3.446E+06 ,3.41E+06  ,5.179E+06 ,7.371E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,32      ,0      ,-1     ,65536    ,10000  ,65536       ,6.418E+06 ,6.403E+06 ,6.418E+06 ,6.32E+06  ,8.230E+06 ,8.313E+04
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,64      ,0      ,-1     ,65536    ,10000  ,65536       ,1.342E+07 ,1.341E+07 ,1.342E+07 ,1.33E+07  ,1.696E+07 ,1.938E+05
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,128     ,0      ,-1     ,65536    ,10000  ,65536       ,2.752E+07 ,2.749E+07 ,2.752E+07 ,2.71E+07  ,3.948E+07 ,3.568E+05
memcpy_dev_v32_movsb_v19,rand SPEC2017   ,256     ,0      ,-1     ,65536    ,10000  ,65536       ,5.647E+07 ,5.643E+07 ,5.647E+07 ,5.56E+07  ,6.765E+07 ,5.129E+05
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,16     ,256    ,32768    ,20000  ,32768       ,3.873E+05 ,3.857E+05 ,3.872E+05 ,3.75E+05  ,1.312E+06 ,1.390E+04
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,32     ,256    ,16384    ,40000  ,16384       ,1.427E+05 ,1.465E+05 ,1.420E+05 ,1.08E+05  ,1.207E+06 ,1.569E+04
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,33     ,256    ,8192     ,80000  ,8192        ,6.688E+04 ,6.689E+04 ,6.681E+04 ,5.95E+04  ,1.382E+06 ,8.251E+03
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,16     ,257    ,32768    ,20000  ,32768       ,3.813E+05 ,3.847E+05 ,3.809E+05 ,3.29E+05  ,1.489E+06 ,2.234E+04
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,32     ,257    ,16384    ,40000  ,16384       ,1.455E+05 ,1.446E+05 ,1.454E+05 ,1.40E+05  ,1.176E+06 ,9.722E+03
memcpy_dev_v32_movsb_v20,rand SPEC2017   ,1       ,33     ,257    ,8192     ,80000  ,8192        ,6.555E+04 ,6.688E+04 ,6.546E+04 ,5.96E+04  ,1.122E+06 ,7.472E+03
