impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.153E+05 ,1.153E+05 ,1.152E+05 ,1.09E+05  ,4.025E+05 ,4.320E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.130E+05 ,1.123E+05 ,1.129E+05 ,1.06E+05  ,4.116E+05 ,3.699E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.202E+05 ,1.208E+05 ,1.202E+05 ,1.14E+05  ,4.125E+05 ,3.916E+03
memcpy_0_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.041E+05 ,1.041E+05 ,1.041E+05 ,1.01E+05  ,4.008E+05 ,1.648E+03
memcpy_0_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.037E+05 ,1.033E+05 ,1.037E+05 ,9.86E+04  ,3.912E+05 ,2.414E+03
memcpy_0_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.053E+05 ,1.049E+05 ,1.053E+05 ,9.95E+04  ,4.005E+05 ,2.778E+03
memcpy_1_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.062E+05 ,1.065E+05 ,1.061E+05 ,9.93E+04  ,4.134E+05 ,2.678E+03
memcpy_1_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.062E+05 ,1.059E+05 ,1.059E+05 ,9.94E+04  ,1.477E+06 ,1.899E+04
memcpy_1_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.067E+05 ,1.068E+05 ,1.067E+05 ,9.98E+04  ,3.928E+05 ,2.183E+03
memcpy_2_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.066E+05 ,1.066E+05 ,1.066E+05 ,1.00E+05  ,3.936E+05 ,1.767E+03
memcpy_2_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.060E+05 ,1.059E+05 ,1.060E+05 ,1.02E+05  ,3.967E+05 ,1.780E+03
memcpy_2_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.068E+05 ,1.068E+05 ,1.068E+05 ,1.04E+05  ,4.059E+05 ,1.814E+03
memcpy_3_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.076E+05 ,1.072E+05 ,1.075E+05 ,1.03E+05  ,3.986E+05 ,2.239E+03
memcpy_3_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,1.068E+05 ,1.062E+05 ,1.068E+05 ,1.02E+05  ,4.037E+05 ,2.660E+03
memcpy_3_avx2_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,1.080E+05 ,1.074E+05 ,1.080E+05 ,1.03E+05  ,3.987E+05 ,2.615E+03
memcpy_0_avx_movsb    ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,1.262E+05 ,1.268E+05 ,1.262E+05 ,1.20E+05  ,4.461E+05 ,3.575E+03
