Memcpy 0

16,2048,4,Backward,3.772,3.772,1.0
16,2052,4,Forward,3.805,3.802,1.001
16,2052,4,Backward,3.808,3.806,1.0
32,0,0,Forward,3.806,4.461,0.853
32,0,0,Backward,3.789,4.429,0.856
32,5,0,Forward,3.844,4.481,0.858
32,5,0,Backward,3.86,4.48,0.862
32,0,5,Forward,3.842,4.445,0.864
32,0,5,Backward,3.845,4.478,0.859
32,5,5,Forward,3.859,4.342,0.889
32,5,5,Backward,3.84,4.343,0.884
32,2048,0,Forward,3.842,2.603,1.476
32,2048,0,Backward,3.806,2.553,1.491
32,2053,0,Forward,3.805,2.54,1.498
32,2053,0,Backward,3.787,2.529,1.497
32,2048,5,Forward,3.79,2.529,1.499
32,2048,5,Backward,3.791,2.531,1.498
32,2053,5,Forward,3.809,2.543,1.498
32,2053,5,Backward,3.808,2.542,1.498
64,0,0,Forward,3.416,3.457,0.988
64,0,0,Backward,3.415,3.409,1.002
64,6,0,Forward,5.086,4.971,1.023
64,6,0,Backward,5.285,5.085,1.039
64,0,6,Forward,4.646,4.821,0.964
64,0,6,Backward,4.586,4.752,0.965
64,6,6,Forward,5.142,5.185,0.992
64,6,6,Backward,5.202,5.226,0.995
64,2048,0,Forward,2.611,2.611,1.0
64,2048,0,Backward,2.61,2.611,0.999
64,2054,0,Forward,2.626,2.65,0.991
64,2054,0,Backward,2.623,2.623,1.0
64,2048,6,Forward,2.64,2.638,1.001
64,2048,6,Backward,2.635,2.636,0.999
64,2054,6,Forward,2.635,2.856,0.923
64,2054,6,Backward,2.635,2.636,1.0
128,0,0,Forward,4.91,5.117,0.96
128,0,0,Backward,4.82,5.118,0.942
128,7,0,Forward,7.826,7.582,1.032
128,7,0,Backward,7.769,7.614,1.02
128,0,7,Forward,6.653,6.917,0.962
128,0,7,Backward,6.634,6.845,0.969
128,7,7,Forward,8.62,7.053,1.222
128,7,7,Backward,8.595,7.054,1.219
128,2048,0,Forward,4.564,4.561,1.001
128,2048,0,Backward,4.58,4.559,1.005
128,2055,0,Forward,4.582,4.583,1.0
128,2055,0,Backward,4.599,4.599,1.0
128,2048,7,Forward,4.604,4.601,1.001
128,2048,7,Backward,4.627,4.611,1.003
128,2055,7,Forward,4.627,4.629,1.0
128,2055,7,Backward,4.644,4.649,0.999
256,0,0,Forward,7.308,7.306,1.0
256,0,0,Backward,7.3,7.316,0.998
256,8,0,Forward,15.179,12.404,1.224
256,8,0,Backward,15.106,12.52,1.207
256,0,8,Forward,9.669,9.835,0.983
256,0,8,Backward,9.459,10.141,0.933
256,8,8,Forward,11.366,9.959,1.141
256,8,8,Backward,11.314,9.96,1.136
256,2048,0,Forward,4.569,5.598,0.816
256,2048,0,Backward,4.568,5.214,0.876
256,2056,0,Forward,6.008,5.338,1.126
256,2056,0,Backward,5.943,5.414,1.098
256,2048,8,Forward,8.576,8.577,1.0
256,2048,8,Backward,8.578,8.578,1.0
256,2056,8,Forward,8.616,8.619,1.0
256,2056,8,Backward,8.536,8.619,0.99
512,0,0,Forward,12.749,12.893,0.989
512,0,0,Backward,12.737,13.078,0.974
512,9,0,Forward,18.742,18.442,1.016
512,9,0,Backward,18.731,19.803,0.946
512,0,9,Forward,17.154,17.288,0.992
512,0,9,Backward,16.921,17.795,0.951
512,9,9,Forward,14.162,14.282,0.992
512,9,9,Backward,14.226,14.867,0.957
512,2048,0,Forward,10.387,10.53,0.986
512,2048,0,Backward,9.979,11.329,0.881
512,2057,0,Forward,12.013,11.623,1.034
512,2057,0,Backward,12.131,13.235,0.917
512,2048,9,Forward,10.623,12.293,0.864
512,2048,9,Backward,10.57,12.363,0.855
512,2057,9,Forward,10.303,11.219,0.918
512,2057,9,Backward,10.129,11.623,0.871
1024,0,0,Forward,17.883,17.539,1.02
1024,0,0,Backward,17.962,20.322,0.884
1024,10,0,Forward,27.312,27.481,0.994
1024,10,0,Backward,26.932,30.023,0.897
1024,0,10,Forward,24.006,27.269,0.88
1024,0,10,Backward,24.229,26.114,0.928
1024,10,10,Forward,17.663,22.695,0.778
1024,10,10,Backward,17.756,22.951,0.774
1024,2048,0,Forward,17.87,18.24,0.98
1024,2048,0,Backward,18.0,19.594,0.919
1024,2058,0,Forward,22.332,22.676,0.985
1024,2058,0,Backward,22.215,22.687,0.979
1024,2048,10,Forward,21.521,22.149,0.972
1024,2048,10,Backward,21.376,22.897,0.934
1024,2058,10,Forward,17.743,19.957,0.889
1024,2058,10,Backward,17.664,19.815,0.891
2048,0,0,Forward,27.922,35.928,0.777
2048,0,0,Backward,28.114,36.795,0.764
2048,11,0,Forward,47.657,45.82,1.04
2048,11,0,Backward,47.22,53.256,0.887
2048,0,11,Forward,43.897,46.887,0.936
2048,0,11,Backward,43.89,43.71,1.004
2048,11,11,Forward,28.26,36.656,0.771
2048,11,11,Backward,28.458,38.149,0.746
2048,2048,0,Forward,27.592,34.199,0.807
2048,2048,0,Backward,27.576,35.22,0.783
2048,2059,0,Forward,43.922,46.605,0.942
2048,2059,0,Backward,43.118,46.655,0.924
2048,2048,11,Forward,41.649,41.394,1.006
2048,2048,11,Backward,40.86,42.143,0.97
2048,2059,11,Forward,26.901,35.439,0.759
2048,2059,11,Backward,27.271,36.396,0.749
4096,0,0,Forward,56.951,50.541,1.127
4096,0,0,Backward,56.988,51.499,1.107
4096,12,0,Forward,56.024,56.672,0.989
4096,12,0,Backward,56.198,58.215,0.965
4096,0,12,Forward,90.98,101.826,0.893
4096,0,12,Backward,90.869,100.757,0.902
4096,12,12,Forward,58.068,56.335,1.031
4096,12,12,Backward,57.417,57.718,0.995
4096,2048,0,Forward,54.246,54.161,1.002
4096,2048,0,Backward,54.181,55.026,0.985
4096,2060,0,Forward,56.812,57.948,0.98
4096,2060,0,Backward,56.878,59.751,0.952
4096,2048,12,Forward,58.112,65.663,0.885
4096,2048,12,Backward,57.92,66.376,0.873
4096,2060,12,Forward,56.457,61.352,0.92
4096,2060,12,Backward,56.461,61.92,0.912
8192,0,0,Forward,97.9,89.906,1.089
8192,0,0,Backward,97.709,90.137,1.084
8192,13,0,Forward,98.35,104.187,0.944
8192,13,0,Backward,98.437,103.279,0.953
8192,0,13,Forward,171.573,193.974,0.885
8192,0,13,Backward,172.635,192.732,0.896
8192,13,13,Forward,97.857,97.217,1.007
8192,13,13,Backward,98.339,98.511,0.998
8192,2048,0,Forward,93.753,100.745,0.931
8192,2048,0,Backward,94.082,100.766,0.934
8192,2061,0,Forward,98.405,105.262,0.935
8192,2061,0,Backward,98.517,106.721,0.923
8192,2048,13,Forward,103.184,113.047,0.913
8192,2048,13,Backward,103.081,116.215,0.887
8192,2061,13,Forward,94.929,105.801,0.897
8192,2061,13,Backward,95.402,105.199,0.907
16384,0,0,Forward,180.511,170.017,1.062
16384,0,0,Backward,179.732,170.861,1.052
16384,14,0,Forward,184.057,196.909,0.935
16384,14,0,Backward,182.989,196.211,0.933
16384,0,14,Forward,348.978,375.825,0.929
16384,0,14,Backward,350.071,396.54,0.883
16384,14,14,Forward,181.093,175.225,1.033
16384,14,14,Backward,181.715,177.867,1.022
16384,2048,0,Forward,175.872,196.686,0.894
16384,2048,0,Backward,175.793,194.54,0.904
16384,2062,0,Forward,184.288,201.304,0.915
16384,2062,0,Backward,182.952,199.345,0.918
16384,2048,14,Forward,188.334,208.172,0.905
16384,2048,14,Backward,188.217,209.5,0.898
16384,2062,14,Forward,179.128,199.626,0.897
16384,2062,14,Backward,179.413,198.764,0.903
32768,0,0,Forward,1498.563,1473.502,1.017
32768,0,0,Backward,1495.928,1479.263,1.011
32768,15,0,Forward,1517.406,1549.325,0.979
32768,15,0,Backward,1499.235,1538.29,0.975
32768,0,15,Forward,1521.643,1541.733,0.987
32768,0,15,Backward,1517.61,1569.958,0.967
32768,15,15,Forward,1508.201,1505.422,1.002
32768,15,15,Backward,1509.745,1504.129,1.004
32768,2048,0,Forward,1395.26,1369.749,1.019
32768,2048,0,Backward,1393.03,1367.325,1.019
32768,2063,0,Forward,1495.911,1544.986,0.968
32768,2063,0,Backward,1500.094,1518.967,0.988
32768,2048,15,Forward,1503.944,1564.004,0.962
32768,2048,15,Backward,1505.857,1532.354,0.983
32768,2063,15,Forward,1407.827,1386.575,1.015
32768,2063,15,Backward,1396.801,1387.784,1.006
65536,0,0,Forward,2957.158,2958.197,1.0
65536,0,0,Backward,2967.18,2958.966,1.003
65536,16,0,Forward,3006.293,3093.021,0.972
65536,16,0,Backward,2981.17,3089.907,0.965
65536,0,16,Forward,3019.332,3193.987,0.945
65536,0,16,Backward,3023.528,3149.809,0.96
65536,16,16,Forward,2968.304,2979.925,0.996
65536,16,16,Backward,2978.717,2982.595,0.999
65536,2048,0,Forward,2735.329,2716.948,1.007
65536,2048,0,Backward,2729.217,2710.467,1.007
65536,2064,0,Forward,2980.887,3091.603,0.964
65536,2064,0,Backward,2983.573,3098.917,0.963
65536,2048,16,Forward,2984.071,3110.567,0.959
65536,2048,16,Backward,2984.638,3123.096,0.956
65536,2064,16,Forward,2738.443,2729.928,1.003
65536,2064,16,Backward,2735.371,2735.117,1.0
0,0,0,Forward,4.436,3.879,1.144
0,2048,0,Forward,4.356,4.147,1.05
0,4095,0,Forward,4.286,4.048,1.059
0,0,4095,Forward,4.286,4.094,1.047
1,1,0,Forward,4.389,3.674,1.195
1,0,1,Forward,4.322,3.693,1.17
1,1,1,Forward,4.425,3.704,1.194
1,2049,0,Forward,4.341,3.707,1.171
1,2048,1,Forward,4.455,3.775,1.18
1,2049,1,Forward,4.458,3.823,1.166
1,4095,0,Forward,4.457,3.825,1.165
1,0,4095,Forward,4.418,3.877,1.14
2,2,0,Forward,3.792,3.79,1.001
2,0,2,Forward,3.774,3.772,1.001
2,2,2,Forward,3.783,3.915,0.966
2,2050,0,Forward,3.769,3.996,0.943
2,2048,2,Forward,3.807,3.787,1.005
2,2050,2,Forward,3.808,3.806,1.001
2,4095,0,Forward,16.61,16.534,1.005
2,0,4095,Forward,23.212,39.339,0.59
3,0,0,Forward,3.773,3.774,1.0
3,3,0,Forward,3.773,4.059,0.93
3,0,3,Forward,3.756,3.774,0.995
3,3,3,Forward,3.738,3.742,0.999
3,2048,0,Forward,3.719,3.721,1.0
3,2051,0,Forward,3.72,3.722,0.999
3,2048,3,Forward,3.738,3.957,0.945
3,2051,3,Forward,3.754,3.74,1.004
3,4095,0,Forward,16.311,16.547,0.986
3,0,4095,Forward,23.009,25.494,0.903
4,4,0,Forward,4.41,3.688,1.196
4,0,4,Forward,4.306,3.692,1.166
4,4,4,Forward,4.293,3.674,1.168
4,2052,0,Forward,4.382,3.674,1.193
4,2048,4,Forward,4.286,3.673,1.167
4,2052,4,Forward,4.304,3.692,1.166
4,4095,0,Forward,15.953,15.96,1.0
4,0,4095,Forward,37.269,37.426,0.996
5,0,0,Forward,4.266,3.981,1.072
5,5,0,Forward,4.246,3.643,1.166
5,0,5,Forward,4.227,3.645,1.16
5,5,5,Forward,4.232,3.711,1.14
5,2048,0,Forward,4.209,3.608,1.167
5,2053,0,Forward,4.233,3.627,1.167
5,2048,5,Forward,4.228,3.622,1.167
5,2053,5,Forward,4.232,3.627,1.167
5,4095,0,Forward,16.005,15.822,1.012
5,0,4095,Forward,22.413,26.384,0.849
6,0,0,Forward,4.248,3.817,1.113
6,6,0,Forward,4.227,3.645,1.16
6,0,6,Forward,4.21,3.805,1.106
6,6,6,Forward,4.21,3.943,1.068
6,2048,0,Forward,4.209,3.611,1.165
6,2054,0,Forward,4.209,3.613,1.165
6,2048,6,Forward,4.21,3.613,1.165
6,2054,6,Forward,4.228,3.629,1.165
6,4095,0,Forward,15.886,15.888,1.0
6,0,4095,Forward,22.509,26.387,0.853
7,0,0,Forward,4.268,3.662,1.165
7,7,0,Forward,4.214,3.659,1.152
7,0,7,Forward,4.212,3.941,1.069
7,7,7,Forward,4.214,3.839,1.098
7,2048,0,Forward,4.21,3.608,1.167
7,2055,0,Forward,4.225,3.626,1.165
7,2048,7,Forward,4.225,3.629,1.164
7,2055,7,Forward,4.3,3.63,1.185
7,4095,0,Forward,15.822,15.816,1.0
7,0,4095,Forward,22.475,25.335,0.887
8,8,0,Forward,3.825,4.232,0.904
8,0,8,Forward,3.616,4.212,0.859
8,8,8,Forward,3.613,4.212,0.858
8,2056,0,Forward,3.615,4.326,0.836
8,2048,8,Forward,3.612,4.214,0.857
8,2056,8,Forward,3.645,4.23,0.862
8,4095,0,Forward,16.364,16.436,0.996
8,0,4095,Forward,37.116,37.436,0.991
9,0,0,Forward,3.844,4.25,0.904
9,9,0,Forward,3.65,4.247,0.859
9,0,9,Forward,3.628,4.242,0.855
9,9,9,Forward,3.826,4.232,0.904
9,2048,0,Forward,3.74,4.226,0.885
9,2057,0,Forward,3.611,4.212,0.857
9,2048,9,Forward,3.611,4.208,0.858
9,2057,9,Forward,3.614,4.21,0.859
9,4095,0,Forward,15.688,15.754,0.996
9,0,4095,Forward,22.218,26.046,0.853
10,0,0,Forward,3.816,4.232,0.902
10,10,0,Forward,3.742,4.233,0.884
10,0,10,Forward,3.63,4.225,0.859
10,10,10,Forward,3.628,4.227,0.858
10,2048,0,Forward,3.631,4.229,0.858
10,2058,0,Forward,3.74,4.226,0.885
10,2048,10,Forward,3.743,4.228,0.885
10,2058,10,Forward,3.626,4.224,0.858
10,4095,0,Forward,15.959,15.681,1.018
10,0,4095,Forward,22.41,26.334,0.851
11,0,0,Forward,3.625,4.228,0.857
11,11,0,Forward,3.625,4.341,0.835
11,0,11,Forward,3.627,4.226,0.858
11,11,11,Forward,3.855,4.226,0.912
11,2048,0,Forward,3.627,4.226,0.858
11,2059,0,Forward,3.629,4.227,0.859
11,2048,11,Forward,3.627,4.288,0.846
11,2059,11,Forward,3.628,4.227,0.858
11,4095,0,Forward,15.752,15.682,1.004
11,0,4095,Forward,22.314,26.316,0.848
12,0,0,Forward,3.844,4.226,0.909
12,12,0,Forward,3.641,4.24,0.859
12,0,12,Forward,3.639,4.241,0.858
12,12,12,Forward,3.737,4.229,0.884
12,2048,0,Forward,3.627,4.342,0.835
12,2060,0,Forward,3.683,4.225,0.872
12,2048,12,Forward,3.637,4.32,0.842
12,2060,12,Forward,3.641,4.244,0.858
12,4095,0,Forward,15.89,15.818,1.005
12,0,4095,Forward,22.315,26.159,0.853
13,0,0,Forward,3.629,4.227,0.859
13,13,0,Forward,3.625,4.224,0.858
13,0,13,Forward,3.624,4.226,0.858
13,13,13,Forward,3.827,4.228,0.905
13,2048,0,Forward,3.625,4.227,0.858
13,2061,0,Forward,3.641,4.227,0.861
13,2048,13,Forward,3.644,4.246,0.858
13,2061,13,Forward,3.742,4.245,0.881
13,4095,0,Forward,15.89,15.889,1.0
13,0,4095,Forward,22.664,26.446,0.857
14,0,0,Forward,3.645,4.249,0.858
14,14,0,Forward,3.857,4.228,0.912
14,0,14,Forward,3.624,4.227,0.857
14,14,14,Forward,3.856,4.229,0.912
14,2048,0,Forward,3.624,4.225,0.858
14,2062,0,Forward,3.625,4.225,0.858
14,2048,14,Forward,3.646,4.245,0.859
14,2062,14,Forward,3.676,4.248,0.865
14,4095,0,Forward,15.887,15.889,1.0
14,0,4095,Forward,22.468,26.273,0.855
15,0,0,Forward,4.099,4.229,0.969
15,15,0,Forward,3.624,4.34,0.835
15,0,15,Forward,3.627,4.226,0.858
15,15,15,Forward,3.739,4.23,0.884
15,2048,0,Forward,3.627,4.228,0.858
15,2063,0,Forward,3.627,4.228,0.858
15,2048,15,Forward,3.627,4.225,0.859
15,2063,15,Forward,3.659,4.226,0.866
15,4095,0,Forward,16.017,15.961,1.003
15,0,4095,Forward,22.518,25.017,0.9
16,16,0,Forward,3.66,3.657,1.001
16,0,16,Forward,3.647,3.641,1.002
16,16,16,Forward,3.83,3.86,0.992
16,2064,0,Forward,3.625,3.626,1.0
16,2048,16,Forward,3.642,3.64,1.001
16,2064,16,Forward,3.643,3.643,1.0
16,4095,0,Forward,15.888,15.886,1.0
16,0,4095,Forward,36.628,37.108,0.987
17,0,0,Forward,3.675,3.616,1.016
17,17,0,Forward,3.672,3.671,1.0
17,0,17,Forward,3.642,3.672,0.992
17,17,17,Forward,3.715,3.795,0.979
17,2048,0,Forward,3.593,3.593,1.0
17,2065,0,Forward,3.595,3.593,1.001
17,2048,17,Forward,3.626,3.624,1.001
17,2065,17,Forward,3.728,3.623,1.029
17,4095,0,Forward,15.817,15.752,1.004
17,0,4095,Forward,22.412,22.508,0.996
18,0,0,Forward,3.745,3.829,0.978
18,18,0,Forward,3.611,3.625,0.996
18,0,18,Forward,3.611,3.61,1.0
18,18,18,Forward,3.809,3.727,1.022
18,2048,0,Forward,3.609,3.607,1.001
18,2066,0,Forward,3.612,3.61,1.001
18,2048,18,Forward,3.611,3.608,1.001
18,2066,18,Forward,3.715,3.714,1.0
18,4095,0,Forward,15.962,16.195,0.986
18,0,4095,Forward,22.607,22.708,0.996
19,0,0,Forward,3.68,3.788,0.971
19,19,0,Forward,3.659,3.673,0.996
19,0,19,Forward,3.644,3.642,1.0
19,19,19,Forward,3.723,3.729,0.999
19,2048,0,Forward,3.641,3.639,1.001
19,2067,0,Forward,3.674,3.658,1.005
19,2048,19,Forward,3.674,3.671,1.001
19,2067,19,Forward,3.671,3.669,1.001
19,4095,0,Forward,15.957,15.886,1.005
19,0,4095,Forward,23.012,23.058,0.998
20,0,0,Forward,3.976,3.996,0.995
20,20,0,Forward,3.693,3.673,1.005
20,0,20,Forward,3.671,3.685,0.996
20,20,20,Forward,3.661,4.012,0.912
20,2048,0,Forward,3.64,3.638,1.001
20,2068,0,Forward,3.66,3.642,1.005
20,2048,20,Forward,3.655,3.653,1.0
20,2068,20,Forward,3.657,3.657,1.0
20,4095,0,Forward,16.314,15.817,1.031
20,0,4095,Forward,22.771,23.099,0.986
21,0,0,Forward,3.657,3.761,0.972
21,21,0,Forward,3.655,3.653,1.0
21,0,21,Forward,3.754,3.656,1.027
21,21,21,Forward,3.758,3.755,1.001
21,2048,0,Forward,3.643,3.64,1.001
21,2069,0,Forward,3.659,3.658,1.0
21,2048,21,Forward,3.689,3.686,1.001
21,2069,21,Forward,3.691,3.687,1.001
21,4095,0,Forward,15.957,15.957,1.0
21,0,4095,Forward,23.204,22.706,1.022
22,0,0,Forward,3.775,3.923,0.962
22,22,0,Forward,3.687,3.685,1.0
22,0,22,Forward,3.675,3.674,1.0
22,22,22,Forward,3.68,3.759,0.979
22,2048,0,Forward,3.676,3.674,1.001
22,2070,0,Forward,3.768,3.669,1.027
22,2048,22,Forward,3.692,3.69,1.001
22,2070,22,Forward,3.705,3.703,1.001
22,4095,0,Forward,16.2,16.025,1.011
22,0,4095,Forward,22.803,23.005,0.991
23,0,0,Forward,3.789,3.822,0.992
23,23,0,Forward,3.656,3.67,0.996
23,0,23,Forward,3.662,3.66,1.001
23,23,23,Forward,3.778,3.741,1.01
23,2048,0,Forward,3.675,3.675,1.0
23,2071,0,Forward,3.673,3.672,1.0
23,2048,23,Forward,3.67,3.756,0.977
23,2071,23,Forward,3.691,3.675,1.004
23,4095,0,Forward,16.241,15.955,1.018
23,0,4095,Forward,22.804,23.108,0.987
24,0,0,Forward,3.71,3.939,0.942
24,24,0,Forward,3.689,3.702,0.996
24,0,24,Forward,3.691,3.687,1.001
24,24,24,Forward,3.808,3.762,1.012
24,2048,0,Forward,3.69,3.688,1.001
24,2072,0,Forward,3.691,3.689,1.0
24,2048,24,Forward,3.692,3.69,1.001
24,2072,24,Forward,3.69,3.689,1.0
24,4095,0,Forward,16.199,16.101,1.006
24,0,4095,Forward,22.805,23.009,0.991
25,0,0,Forward,3.708,3.905,0.95
25,25,0,Forward,3.693,3.69,1.001
25,0,25,Forward,3.662,3.659,1.001
25,25,25,Forward,3.96,3.777,1.049
25,2048,0,Forward,3.691,3.781,0.976
25,2073,0,Forward,3.702,3.687,1.004
25,2048,25,Forward,3.703,3.702,1.0
25,2073,25,Forward,3.705,3.702,1.001
25,4095,0,Forward,16.101,16.029,1.005
25,0,4095,Forward,22.804,22.705,1.004
26,0,0,Forward,3.924,4.017,0.977
26,26,0,Forward,3.671,3.687,0.996
26,0,26,Forward,3.655,3.655,1.0
26,26,26,Forward,3.776,3.741,1.009
26,2048,0,Forward,3.657,3.655,1.001
26,2074,0,Forward,3.688,3.671,1.005
26,2048,26,Forward,3.688,3.687,1.0
26,2074,26,Forward,3.687,3.685,1.0
26,4095,0,Forward,16.028,15.956,1.004
26,0,4095,Forward,22.774,22.974,0.991
27,0,0,Forward,3.752,3.676,1.021
27,27,0,Forward,3.674,3.67,1.001
27,0,27,Forward,3.789,3.674,1.031
27,27,27,Forward,3.787,3.789,1.0
27,2048,0,Forward,3.674,3.674,1.0
27,2075,0,Forward,3.691,3.672,1.005
27,2048,27,Forward,3.689,3.689,1.0
27,2075,27,Forward,3.689,3.688,1.0
27,4095,0,Forward,16.023,16.026,1.0
27,0,4095,Forward,22.704,22.704,1.0
28,0,0,Forward,3.676,4.012,0.916
28,28,0,Forward,3.658,3.671,0.996
28,0,28,Forward,3.74,3.654,1.024
28,28,28,Forward,3.792,3.925,0.966
28,2048,0,Forward,3.639,3.638,1.0
28,2076,0,Forward,3.657,3.659,0.999
28,2048,28,Forward,3.707,3.675,1.009
28,2076,28,Forward,3.688,3.686,1.001
28,4095,0,Forward,15.957,15.956,1.0
28,0,4095,Forward,22.704,22.704,1.0
29,0,0,Forward,3.643,3.788,0.962
29,29,0,Forward,3.639,3.638,1.0
29,0,29,Forward,3.628,3.626,1.0
29,29,29,Forward,3.845,3.927,0.979
29,2048,0,Forward,3.642,3.639,1.001
29,2077,0,Forward,3.655,3.638,1.005
29,2048,29,Forward,3.692,3.657,1.009
29,2077,29,Forward,3.702,3.685,1.005
29,4095,0,Forward,16.169,16.029,1.009
29,0,4095,Forward,22.704,22.905,0.991
30,0,0,Forward,3.839,3.793,1.012
30,30,0,Forward,3.671,3.671,1.0
30,0,30,Forward,3.671,3.67,1.0
30,30,30,Forward,3.98,3.982,0.999
30,2048,0,Forward,3.77,3.655,1.031
30,2078,0,Forward,3.657,3.655,1.0
30,2048,30,Forward,3.67,3.654,1.004
30,2078,30,Forward,3.689,3.689,1.0
30,4095,0,Forward,16.166,15.953,1.013
30,0,4095,Forward,22.704,23.047,0.985
31,0,0,Forward,3.661,3.979,0.92
31,31,0,Forward,3.638,3.655,0.996
31,0,31,Forward,3.656,3.638,1.005
31,31,31,Forward,3.96,4.268,0.928
31,2048,0,Forward,3.624,3.622,1.001
31,2079,0,Forward,3.627,3.624,1.001
31,2048,31,Forward,3.641,3.639,1.001
31,2079,31,Forward,3.688,3.671,1.004
31,4095,0,Forward,16.022,15.954,1.004
31,0,4095,Forward,22.703,22.705,1.0
48,0,0,Forward,4.308,4.308,1.0
48,0,0,Backward,4.264,4.373,0.975
48,3,0,Forward,4.231,4.268,0.991
48,3,0,Backward,4.248,4.211,1.009
48,0,3,Forward,4.247,4.246,1.0
48,0,3,Backward,4.287,4.476,0.958
48,3,3,Forward,4.284,4.283,1.0
48,3,3,Backward,4.299,4.299,1.0
48,2048,0,Forward,2.463,2.463,1.0
48,2048,0,Backward,2.476,2.475,1.0
48,2051,0,Forward,2.472,2.473,1.0
48,2051,0,Backward,2.494,2.471,1.009
48,2048,3,Forward,2.496,2.496,1.0
48,2048,3,Backward,2.621,2.661,0.985
48,2051,3,Forward,2.645,2.622,1.009
48,2051,3,Backward,2.551,2.768,0.922
80,0,0,Forward,7.557,7.589,0.996
80,0,0,Backward,7.872,7.726,1.019
80,5,0,Forward,10.591,9.939,1.066
80,5,0,Backward,10.436,9.882,1.056
80,0,5,Forward,9.431,8.698,1.084
80,0,5,Backward,9.394,8.883,1.058
80,5,5,Forward,10.316,8.979,1.149
80,5,5,Backward,10.283,9.2,1.118
80,2048,0,Forward,4.649,4.583,1.014
80,2048,0,Backward,4.559,4.587,0.994
80,2053,0,Forward,4.581,4.563,1.004
80,2053,0,Backward,4.602,4.583,1.004
80,2048,5,Forward,4.605,4.604,1.0
80,2048,5,Backward,4.603,4.606,0.999
80,2053,5,Forward,4.621,4.6,1.005
80,2053,5,Backward,4.727,4.63,1.021
96,0,0,Forward,6.433,6.489,0.991
96,0,0,Backward,6.431,6.461,0.995
96,6,0,Forward,8.873,9.114,0.974
96,6,0,Backward,8.789,9.035,0.973
96,0,6,Forward,7.391,7.147,1.034
96,0,6,Backward,7.429,7.179,1.035
96,6,6,Forward,8.171,7.954,1.027
96,6,6,Backward,8.106,7.956,1.019
96,2048,0,Forward,4.622,4.629,0.999
96,2048,0,Backward,4.602,4.607,0.999
96,2054,0,Forward,4.603,4.603,1.0
96,2054,0,Backward,4.604,4.604,1.0
96,2048,6,Forward,4.671,4.602,1.015
96,2048,6,Backward,4.648,4.652,0.999
96,2054,6,Forward,4.646,4.649,0.999
96,2054,6,Backward,4.69,4.691,1.0
